field_id,category,name_es,description,data_type,unit,allowed_values,min_value,max_value,precision,requirement_class,required_from_stage,conditional_expression,prohibited_default,expected_source_document,extraction_hints,used_by_calculation_ids,used_by_drawing_ids,blocking_if_missing,review_role,source_ids
WOF-016,metocean,tp_1yr_s,Periodo pico de ola Tp 1 ano,number,s,-,0,20,0.01,PROJECT_MANDATORY,FEASIBILITY,true,,Metocean design basis,Wave scatter table,WOF-CALC-002,WOF-DRW-001,true,METOCEAN_LEAD,DNV_RP_C205
WOF-017,metocean,wind_speed_50yr_ms,Velocidad de viento 10-min 50 yr a altura de buje,number,m/s,-,0,80,0.01,PROJECT_MANDATORY,FEASIBILITY,true,PROHIBITED_TO_ASSUME,Metocean design basis (prohibited_default=0),Wind speed table,WOF-CALC-005,WOF-DRW-003,true,METOCEAN_LEAD,IEC_61400_3_1;DNV_RP_C205
WOF-018,metocean,wind_speed_1yr_ms,Velocidad de viento 10-min 1 yr a altura de buje,number,m/s,-,0,70,0.01,PROJECT_MANDATORY,FEASIBILITY,true,,Metocean design basis,Wind speed table,WOF-CALC-005,WOF-DRW-003,true,METOCEAN_LEAD,IEC_61400_3_1
WOF-019,metocean,turbine_iec_class,Clase IEC del aerogenerador,enum,-,IA|IB|IC|IIA|IIB|IIC|IIIA|IIIB|IIIC|IV|S,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Turbine datasheet (prohibited_default=S),IEC class declaration,WOF-CALC-005;WOF-CALC-006,WOF-DRW-003,true,LEAD_ENGINEER_MECHANICAL,IEC_61400_1;IEC_61400_3_1
WOF-020,metocean,current_speed_ms,Velocidad de corriente promediada en profundidad,number,m/s,-,0,5,0.001,PROJECT_MANDATORY,FEASIBILITY,true,PROHIBITED_TO_ASSUME,Metocean design basis (prohibited_default=0),Current profile,WOF-CALC-004,WOF-DRW-001,true,METOCEAN_LEAD,DNV_RP_C205;IEC_61400_3_1
WOF-021,metocean,current_direction_deg,Direccion de corriente predominante,number,deg,0..360,0,360,0.1,PROJECT_MANDATORY,FEASIBILITY,true,,Metocean design basis,Current rose,WOF-CALC-004,WOF-DRW-001,true,METOCEAN_LEAD,DNV_RP_C205
WOF-022,metocean,seawater_temperature_c,Temperatura del agua de mar promedio anual,number,C,-,-2,40,0.1,PROJECT_MANDATORY,FEASIBILITY,true,,Oceanographic study,Seawater T-S profile,WOF-CALC-019;WOF-CALC-026,WOF-DRW-008,true,METOCEAN_LEAD,DNV_RP_C205
WOF-023,metocean,salinity_ppt,Salinidad del agua de mar,number,ppt,-,0,45,0.01,PROJECT_MANDATORY,FEASIBILITY,true,,Oceanographic study,Seawater T-S profile,WOF-CALC-019,WOF-DRW-008,true,METOCEAN_LEAD,DNV_RP_C205
WOF-024,metocean,marine_growth_thickness_mm,Espesor de crecimiento marino en zona splash/subtida,number,mm,-,0,300,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,DNV-RP-C205 growth profile,Marine growth curve,WOF-CALC-026,WOF-DRW-008,true,METOCEAN_LEAD,DNV_RP_C205;DNV_OS_J101
WOF-025,metocean,scour_depth_m,Profundidad de socavacion local esperada,number,m,-,0,10,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Geotechnical/scour report (prohibited_default=0),Scour depth prediction,WOF-CALC-023,WOF-DRW-018,true,GEOTECHNICAL_ENGINEER,DNV_OS_J101;DNV_RP_C205
WOF-026,metocean,wind_shear_alpha,Exponente de cizalladura de viento,number,-,-,0.0,0.5,0.001,CONDITIONAL,BASIC_ENGINEERING,true,,Metocean design basis,Wind shear profile,WOF-CALC-005,WOF-DRW-003,false,METOCEAN_LEAD,IEC_61400_1;IEC_61400_3_1
WOF-027,metocean,air_density_kgm3,Densidad de aire a altura de buje,number,kg/m3,-,1.0,1.4,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Metocean design basis,Air density table,WOF-CALC-006;WOF-CALC-028,WOF-DRW-003,true,METOCEAN_LEAD,IEC_61400_1;IEC_61400_3_1
WOF-030,soil,seabed_geotech_type,Tipo de fondo marino dominante,enum,-,SAND|CLAY|ROCK|MIXED|SILT|GRAVEL,,,,PROJECT_MANDATORY,PRE_FEASIBILITY,true,PROHIBITED_TO_ASSUME,Geotechnical report (prohibited_default=SAND),CPT/MBT log,WOF-CALC-010;WOF-CALC-011,WOF-DRW-007,true,GEOTECHNICAL_ENGINEER,DNV_OS_J101;DNV_OS_J103
WOF-031,soil,friction_angle_deg,Angulo de friccion del suelo drenado,number,deg,-,0,50,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Geotechnical report,CPT/TC log,WOF-CALC-010;WOF-CALC-011,WOF-DRW-008,true,GEOTECHNICAL_ENGINEER,DNV_OS_J101
WOF-032,soil,cohesion_kpa,Cohesion no drenada del suelo (Su),number,kPa,-,0,500,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Geotechnical report,UCCT/CPT,WOF-CALC-010;WOF-CALC-011,WOF-DRW-008,true,GEOTECHNICAL_ENGINEER,DNV_OS_J101
WOF-033,soil,submerged_unit_weight_knm3,Peso unitario sumergido del suelo,number,kN/m3,-,4,12,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Geotechnical report,Lab density test,WOF-CALC-010;WOF-CALC-011,WOF-DRW-008,true,GEOTECHNICAL_ENGINEER,DNV_OS_J101
WOF-034,soil,liquefaction_susceptibility,Susceptibilidad a licuacion del suelo,boolean,-,true|false,,,,CONDITIONAL,DETAILED_ENGINEERING,seabed_geotech_type==SAND,,Geotechnical report,Seismic hazard study,WOF-CALC-011,WOF-DRW-008,false,GEOTECHNICAL_ENGINEER,DNV_OS_J101;DNV_OS_J103
WOF-035,soil,py_curve_modulus_kn_m3,Modulo inicial p-y del suelo (k),number,kN/m3,-,1000,200000,1,CONDITIONAL,DETAILED_ENGINEERING,foundation_type==monopile,,Geotechnical report,API p-y formulation,WOF-CALC-011,WOF-DRW-008,false,GEOTECHNICAL_ENGINEER,DNV_OS_J101
WOF-040,turbine,turbine_rated_power_kw,Potencia nominal del aerogenerador,number,kW,-,1000,30000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Turbine datasheet (prohibited_default=10000),Power curve,WOF-CALC-006;WOF-CALC-028,WOF-DRW-003,true,LEAD_ENGINEER_MECHANICAL,IEC_61400_1;IEC_61400_3_1
WOF-041,turbine,rotor_diameter_m,Diametro del rotor D,number,m,-,40,300,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Turbine datasheet (prohibited_default=150),Blade geometry,WOF-CALC-005;WOF-CALC-006,WOF-DRW-003,true,LEAD_ENGINEER_MECHANICAL,IEC_61400_1;IEC_61400_3_1
WOF-042,turbine,hub_height_msl_m,Altura de buje sobre LAT,number,m,-,60,200,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Turbine datasheet (prohibited_default=100),Tower drawing,WOF-CALC-005;WOF-CALC-009,WOF-DRW-019,true,LEAD_ENGINEER_MECHANICAL,IEC_61400_1;IEC_61400_3_1
WOF-043,turbine,nacelle_mass_kg,Masa de buje (nacelle),number,kg,-,50000,1500000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Turbine datasheet,Mass table,WOF-CALC-009,WOF-DRW-019,true,LEAD_ENGINEER_MECHANICAL,IEC_61400_1;IEC_61400_3_1
WOF-044,turbine,rotor_mass_kg,Masa del rotor (3 palas + buje),number,kg,-,20000,400000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Turbine datasheet,Mass table,WOF-CALC-009,WOF-DRW-019,true,LEAD_ENGINEER_MECHANICAL,IEC_61400_1;IEC_61400_3_1
WOF-045,turbine,tower_mass_kg,Masa de la torre del aerogenerador,number,kg,-,100000,2000000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Turbine datasheet,Mass table,WOF-CALC-009,WOF-DRW-019,true,LEAD_ENGINEER_MECHANICAL,IEC_61400_6
WOF-046,turbine,cut_in_wind_ms,Velocidad de viento de arranque,number,m/s,-,0,6,0.1,CONDITIONAL,BASIC_ENGINEERING,true,,Turbine datasheet,Power curve,WOF-CALC-028,WOF-DRW-015,false,LEAD_ENGINEER_MECHANICAL,IEC_61400_1;IEC_61400_12_1
WOF-050,foundation,foundation_type,Tipo de cimentacion,enum,-,MONOPILE|JACKET|TRIPOD|SEMI|SPAR|TLP|GRAVITY,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Foundation selection memo (prohibited_default=MONOPILE),Design basis,WOF-CALC-009;WOF-CALC-011,WOF-DRW-007,true,LEAD_ENGINEER_CIVIL,DNV_OS_J101;IEC_61400_3_1;DNV_OS_J103;IEC_61400_3_2;DNV_OS_C101
WOF-051,foundation,monopile_diameter_m,Diametro del monopile a nivel de mar,number,m,-,1,12,0.001,CONDITIONAL,DETAILED_ENGINEERING,foundation_type==MONOPILE,,Foundation drawing,,WOF-CALC-007;WOF-CALC-009,WOF-DRW-008,true,LEAD_ENGINEER_CIVIL,DNV_OS_J101;DNV_RP_C205
WOF-052,foundation,monopile_penetration_m,Penetracion del monopile en el fondo,number,m,-,5,80,0.01,CONDITIONAL,DETAILED_ENGINEERING,foundation_type==MONOPILE,PROHIBITED_TO_ASSUME,Geotechnical report (prohibited_default=0),Pile driving record,WOF-CALC-010;WOF-CALC-029,WOF-DRW-008,true,GEOTECHNICAL_ENGINEER,DNV_OS_J101;DNV_RP_C205
WOF-053,foundation,monopile_wall_thickness_mm,Espesor de pared del monopile,number,mm,-,20,120,0.1,CONDITIONAL,DETAILED_ENGINEERING,foundation_type==MONOPILE,,Foundation drawing,,WOF-CALC-007,WOF-DRW-008,true,LEAD_ENGINEER_CIVIL,DNV_OS_J101
WOF-054,foundation,transition_piece_diameter_m,Diametro de la pieza de transicion (TP),number,m,-,1,8,0.001,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [MONOPILE,JACKET,TRIPOD]",,Foundation drawing,,WOF-CALC-024,WOF-DRW-008,true,LEAD_ENGINEER_CIVIL,DNV_OS_J101
WOF-055,foundation,grouted_connection_length_m,Longitud de la conexion con grout (Lg),number,m,-,1,10,0.001,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [MONOPILE,JACKET]",,Foundation drawing,,WOF-CALC-024,WOF-DRW-008,true,LEAD_ENGINEER_CIVIL,DNV_OS_J101
WOF-056,foundation,grouted_connection_strength_mpa,Resistencia caracteristica del grout,number,MPa,-,50,150,0.1,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [MONOPILE,JACKET]",,Grout datasheet,,WOF-CALC-024,WOF-DRW-008,true,MATERIALS_ENGINEER,DNV_OS_J101
WOF-057,foundation,jacket_leg_count,Numero de patas del jacket,integer,-,3|4,3,4,,CONDITIONAL,DETAILED_ENGINEERING,foundation_type==JACKET,,Foundation drawing,,WOF-CALC-008,WOF-DRW-007,true,LEAD_ENGINEER_CIVIL,DNV_OS_J103
WOF-058,foundation,jacket_leg_diameter_m,Diametro de las patas del jacket,number,m,-,0.5,3,0.001,CONDITIONAL,DETAILED_ENGINEERING,foundation_type==JACKET,,Foundation drawing,,WOF-CALC-008,WOF-DRW-008,true,LEAD_ENGINEER_CIVIL,DNV_OS_J103
WOF-059,foundation,jacket_bracing_diameter_m,Diametro de los bracing del jacket,number,m,-,0.2,1.5,0.001,CONDITIONAL,DETAILED_ENGINEERING,foundation_type==JACKET,,Foundation drawing,,WOF-CALC-008,WOF-DRW-008,true,LEAD_ENGINEER_CIVIL,DNV_OS_J103
WOF-060,foundation,tripod_central_shaft_dia_m,Diametro del eje central del tripod,number,m,-,3,8,0.001,CONDITIONAL,DETAILED_ENGINEERING,foundation_type==TRIPOD,,Foundation drawing,,WOF-CALC-008,WOF-DRW-008,true,LEAD_ENGINEER_CIVIL,DNV_OS_J103
WOF-061,foundation,gravity_base_footprint_m,Ancho de la base por gravedad,number,m,-,10,40,0.01,CONDITIONAL,DETAILED_ENGINEERING,foundation_type==GRAVITY,,Foundation drawing,,WOF-CALC-011,WOF-DRW-008,true,LEAD_ENGINEER_CIVIL,DNV_OS_C101
WOF-062,foundation,scour_protection_type,Tipo de proteccion contra socavacion,enum,-,ROCK_DUMP|FILTERS|MATTRESSES|NONE,,,,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [MONOPILE,JACKET,TRIPOD,GRAVITY]",PROHIBITED_TO_ASSUME,Scour protection design (prohibited_default=NONE),,WOF-CALC-023,WOF-DRW-018,true,GEOTECHNICAL_ENGINEER,DNV_OS_J101;DNV_RP_C205
WOF-063,foundation,scour_protection_volume_m3,Volumen de material de proteccion,number,m3,-,0,50000,0.1,CONDITIONAL,DETAILED_ENGINEERING,scour_protection_type != NONE,,Scour protection design,,WOF-CALC-023,WOF-DRW-018,true,GEOTECHNICAL_ENGINEER,DNV_OS_J101
WOF-064,foundation,foundation_design_life_yr,Vida util de diseno de cimentacion,integer,year,-,20,35,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Design basis,,WOF-CALC-007;WOF-CALC-008,WOF-DRW-008,true,LEAD_ENGINEER_CIVIL,DNV_OS_J101;IEC_61400_3_1
WOF-070,floating,floating_displacement_t,Desplazamiento de la plataforma flotante,number,t,-,500,30000,0.1,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",PROHIBITED_TO_ASSUME,Naval architecture report (prohibited_default=0),Hydrostatics table,WOF-CALC-017;WOF-CALC-018,WOF-DRW-013,true,NAVAL_ARCHITECT,IEC_61400_3_2;DNV_OS_C101
WOF-071,floating,floating_waterplane_area_m2,Area del plano de flotacion,number,m2,-,100,5000,0.01,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,TLP]",,Naval architecture report,Hydrostatics table,WOF-CALC-017,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_C101;IEC_61400_3_2
WOF-072,floating,metacentric_height_gm_m,Altura metacentrica GM,number,m,-,0.1,50,0.001,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",PROHIBITED_TO_ASSUME,Naval architecture report (prohibited_default=0),Hydrostatics table,WOF-CALC-017;WOF-CALC-018,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_C101;IEC_61400_3_2
WOF-073,floating,floating_draft_m,Calado operacional de la plataforma,number,m,-,5,50,0.01,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",,Naval architecture report,Hydrostatics table,WOF-CALC-017,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_C101;IEC_61400_3_2
WOF-074,floating,spar_length_m,Longitud total del spar,number,m,-,40,200,0.01,CONDITIONAL,DETAILED_ENGINEERING,foundation_type==SPAR,,Naval architecture report,Hydrostatics table,WOF-CALC-017,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_C101;IEC_61400_3_2
WOF-075,floating,tlp_tendon_count,Numero de tendones del TLP,integer,-,3|4|6|8,3,8,,CONDITIONAL,DETAILED_ENGINEERING,foundation_type==TLP,,Naval architecture report,Tendon schedule,WOF-CALC-017,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_C101;IEC_61400_3_2
WOF-076,floating,floating_natural_period_heave_s,Periodo natural de arfada de la plataforma,number,s,-,15,35,0.1,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",,Naval architecture report,,WOF-CALC-017;WOF-CALC-018,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_C101;IEC_61400_3_2
WOF-077,floating,dynamic_cable_configuration,Configuracion del cable dinamico,enum,-,LAZY_WAVE|STEEP_WAVE|FREE_HANGING|PLIAN_WAVE,,,,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",,Dynamic cable design,,WOF-CALC-020;WOF-CALC-021,WOF-DRW-014,true,LEAD_ENGINEER_ELECTRICAL,DNV_ST_0519;IEC_61400_3_2
WOF-080,mooring,mooring_line_count,Numero de lineas de fondeo,integer,-,3|4|6|8|9|12,3,12,,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",PROHIBITED_TO_ASSUME,Mooring design (prohibited_default=0),Mooring arrangement,WOF-CALC-012;WOF-CALC-013,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_E301;IEC_TS_62600_10;IEC_61400_3_2
WOF-081,mooring,mooring_line_type,Tipo de linea de fondeo,enum,-,CHAIN|WIRE|SYNTHETIC|COMPOSITE,,,,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",PROHIBITED_TO_ASSUME,Mooring design (prohibited_default=CHAIN),,WOF-CALC-012;WOF-CALC-013,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_E301;IEC_TS_62600_10
WOF-082,mooring,mooring_line_diameter_mm,Diametro de la linea de fondeo,number,mm,-,40,200,0.1,CONDITIONAL,DETAILED_ENGINEERING,"mooring_line_type in [CHAIN,WIRE]",,Mooring design,,WOF-CALC-012,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_E301
WOF-083,mooring,mooring_line_length_m,Longitud de la linea de fondeo,number,m,-,50,2000,0.1,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",,Mooring design,,WOF-CALC-012,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_E301
WOF-084,mooring,mooring_pretension_kn,Tension de pretensado de la linea,number,kN,-,100,5000,1,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",,Mooring design,,WOF-CALC-012,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_E301
WOF-085,mooring,mooring_azimuth_deg,Azimut de cada linea (0 a 360),array,deg,JSON list of azimuths,0,360,0.1,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",,Mooring design,,WOF-CALC-012,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_E301
WOF-086,mooring,mooring_line_fatigue_life_yr,Vida util por fatiga de la linea,number,year,-,20,50,1,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",,Mooring design,,WOF-CALC-013,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_E301
WOF-087,mooring,mooring_redundancy_intact,Redundancia de fondeo caso intacto,boolean,-,true|false,,,,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",,Mooring design,,WOF-CALC-012,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_E301;IEC_61400_3_2
WOF-088,mooring,mooring_redundancy_damaged,Redundancia de fondeo con linea rota,boolean,-,true|false,,,,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",,Mooring design,,WOF-CALC-012,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_E301;IEC_61400_3_2
WOF-089,mooring,mooring_chain_grade,Grado de cadena (R3/R3S/R4/R4S),enum,-,R3|R3S|R4|R4S,,,,CONDITIONAL,DETAILED_ENGINEERING,mooring_line_type==CHAIN,,Chain certificate,,WOF-CALC-012,WOF-DRW-013,true,MATERIALS_ENGINEER,DNV_OS_E301
WOF-090,anchor,anchor_type,Tipo de ancla,enum,-,DRAG|SUCTION|DEADWEIGHT|PILE|VLA,,,,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",PROHIBITED_TO_ASSUME,Anchor design (prohibited_default=DRAG),,WOF-CALC-014;WOF-CALC-015;WOF-CALC-016,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_E301;IEC_TS_62600_10
WOF-091,anchor,anchor_penetration_m,Penetracion del ancla en el fondo,number,m,-,0,35,0.01,CONDITIONAL,DETAILED_ENGINEERING,"anchor_type in [SUCTION,PILE]",,Anchor design,,WOF-CALC-015,WOF-DRW-013,true,GEOTECHNICAL_ENGINEER,DNV_OS_E301;DNV_OS_J101
WOF-092,anchor,anchor_design_load_kn,Carga de diseno del ancla (ULS),number,kN,-,100,20000,1,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",PROHIBITED_TO_ASSUME,Anchor design (prohibited_default=0),,WOF-CALC-014;WOF-CALC-015;WOF-CALC-016,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_E301;IEC_61400_3_2
WOF-093,anchor,anchor_safety_factor_min,Factor de seguridad minimo de ancla,number,-,-,1.0,3.0,0.01,CONDITIONAL,DETAILED_ENGINEERING,"foundation_type in [SEMI,SPAR,TLP]",,Anchor design,,WOF-CALC-014;WOF-CALC-015;WOF-CALC-016,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_E301
WOF-094,anchor,anchor_drag_distance_m,Distancia de arrastre esperada (drag anchor),number,m,-,0,200,0.1,CONDITIONAL,DETAILED_ENGINEERING,anchor_type==DRAG,,Anchor design,,WOF-CALC-014,WOF-DRW-013,true,NAVAL_ARCHITECT,DNV_OS_E301
WOF-095,anchor,anchor_suction_pile_diameter_m,Diametro del suction pile,number,m,-,1,10,0.001,CONDITIONAL,DETAILED_ENGINEERING,anchor_type==SUCTION,,Anchor design,,WOF-CALC-015,WOF-DRW-013,true,GEOTECHNICAL_ENGINEER,DNV_OS_E301
WOF-100,cable,inter_array_cable_voltage_kv,Tension del cable inter-array,enum,kV,33|66|132,33,132,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Electrical design (prohibited_default=33),Cable schedule,WOF-CALC-019,WOF-DRW-004,true,LEAD_ENGINEER_ELECTRICAL,IEC_60287_1_1;IEC_61400_25
WOF-101,cable,inter_array_cable_cross_section_mm2,Seccion transversal del cable inter-array,number,mm2,-,50,1000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Electrical design,Cable schedule,WOF-CALC-019,WOF-DRW-004,true,LEAD_ENGINEER_ELECTRICAL,IEC_60287_1_1;DNV_ST_0519
WOF-102,cable,inter_array_cable_count,Numero de cables inter-array,integer,-,-,1,200,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Electrical design,Cable schedule,WOF-CALC-019,WOF-DRW-004,true,LEAD_ENGINEER_ELECTRICAL,DNV_ST_0519
WOF-103,cable,array_cable_route_total_length_km,Longitud total de cables inter-array,number,km,-,1,500,0.01,PROJECT_MANDATORY,DETAILED_ENGINEERING,true,,Cable routing design,Cable schedule,WOF-CALC-019,WOF-DRW-004,true,LEAD_ENGINEER_ELECTRICAL,DNV_ST_0519
WOF-104,cable,export_cable_voltage_kv,Tension del cable de exportacion,enum,kV,33|66|132|220|525,33,525,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Electrical design (prohibited_default=220),Cable schedule,WOF-CALC-019,WOF-DRW-005,true,LEAD_ENGINEER_ELECTRICAL,IEC_60287_1_1;DNV_ST_0519
WOF-105,cable,export_cable_cross_section_mm2,Seccion transversal del cable de exportacion,number,mm2,-,95,3000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Electrical design,Cable schedule,WOF-CALC-019,WOF-DRW-005,true,LEAD_ENGINEER_ELECTRICAL,IEC_60287_1_1;DNV_ST_0519
WOF-106,cable,export_cable_length_km,Longitud del cable de exportacion (offshore+onshore),number,km,-,1,1500,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Cable routing design (prohibited_default=0),Cable schedule,WOF-CALC-019,WOF-DRW-005,true,LEAD_ENGINEER_ELECTRICAL,DNV_ST_0519
WOF-107,cable,export_cable_type,Tipo de cable de exportacion,enum,-,STATIC|DYNAMIC|HVDC_LCC|HVDC_VSC,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Electrical design (prohibited_default=STATIC),Cable schedule,WOF-CALC-019;WOF-CALC-025,WOF-DRW-005,true,LEAD_ENGINEER_ELECTRICAL,DNV_ST_0519;IEC_61400_27_1
