field_id,category,name_es,description,data_type,unit,allowed_values,min_value,max_value,precision,requirement_class,required_from_stage,conditional_expression,prohibited_default,expected_source_document,extraction_hints,used_by_calculation_ids,used_by_drawing_ids,blocking_if_missing,review_role,source_ids
BIG-011,substrate,sustrato_relacion_CN_ratio,Relación carbono/nitrógeno (C/N) del sustrato mezclado,number,-,,10,40,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Ensayos de laboratorio de sustratos,Tabla 'C/N ratio' del informe de laboratorio,BIG-CALC-002;BIG-CALC-009,BIG-DRW-005;BIG-DRW-007,true,PROCESS_ENGINEER,ISO_22790
BIG-012,substrate,sustrato_pH_entrada,pH del sustrato mezclado a la entrada del digestor,number,-,,4,9,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Ensayos de laboratorio de sustratos,Tabla 'pH' del informe de laboratorio,BIG-CALC-002;BIG-CALC-011,BIG-DRW-005;BIG-DRW-007,true,PROCESS_ENGINEER,ISO_22790;ISO_6107_1;IAPWS_IF97
BIG-013,substrate,sustrato_alcalinidad_mg_CaCO3_L,Alcalinidad del sustrato expresada como mg/L de CaCO3,number,mg CaCO3/L,,500,10000,10,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Ensayos de laboratorio de sustratos,Tabla 'Alkalinity' del informe de laboratorio,BIG-CALC-002;BIG-CALC-011,BIG-DRW-005;BIG-DRW-007,true,PROCESS_ENGINEER,ISO_22790;ISO_6107_1;IAPWS_IF97
BIG-014,substrate,sustrato_acidos_grasos_volatiles_VFA_mg_L,Concentración de ácidos grasos volátiles (VFA) en el sustrato en mg/L como HAc,number,mg HAc/L,,0,10000,10,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Ensayos de laboratorio de sustratos,Tabla 'VFA' del informe de laboratorio,BIG-CALC-002;BIG-CALC-011,BIG-DRW-005;BIG-DRW-007,true,PROCESS_ENGINEER,ISO_22790;ISO_6107_1;IAPWS_IF97
BIG-015,biogas_production,bmp_m3_CH4_kg_VS,Potencial bioquímico de metano (BMP) del sustrato mezclado en m3 CH4/kg VS,number,m3 CH4/kg VS,,0.05,0.6,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Ensayos BMP de laboratorio,Tabla 'BMP' del informe de ensayo BMP,BIG-CALC-001;BIG-CALC-002;BIG-CALC-010,BIG-DRW-003;BIG-DRW-005;BIG-DRW-006,true,PROCESS_ENGINEER,ISO_22790
BIG-016,biogas_production,biogas_produccion_m3_dia,Producción diaria de biogás total esperada del digestor,number,m3/d,,50,200000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Balance de masa del proceso,Sección 'Biogas production' del balance de masa,BIG-CALC-002;BIG-CALC-012;BIG-CALC-019,BIG-DRW-005;BIG-DRW-006;BIG-DRW-012,true,PROCESS_ENGINEER,ISO_22790
BIG-017,biogas_production,biogas_presion_operacion_kPa_g,Presión de operación del sistema de biogás en el gasómetro (manométrica),number,kPa(g),,0.2,10,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación mecánica del gasómetro,Sección 'Operating pressure' de la hoja de datos del gas holder,BIG-CALC-019;BIG-CALC-028,BIG-DRW-003;BIG-DRW-006,true,PROCESS_ENGINEER,ISO_22790;ASME_B31_3_2022
BIG-018,biogas_production,biogas_temperatura_operacion_C,Temperatura del biogás a la salida del digestor,number,°C,,30,60,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Balance de masa y energía del proceso,Sección 'Operating temperature' del balance,BIG-CALC-006;BIG-CALC-011;BIG-CALC-012,BIG-DRW-003;BIG-DRW-006,true,PROCESS_ENGINEER,ISO_22790;ISO_6107_1;IAPWS_IF97
BIG-019,biogas_composition,biogas_CH4_pct_vol,Concentración de metano (CH4) en el biogás crudo en % volumen,number,%vol,,40,80,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Análisis cromatográfico de biogás,Tabla 'Biogas composition' del análisis GC,BIG-CALC-002;BIG-CALC-005;BIG-CALC-012;BIG-CALC-013,BIG-DRW-005;BIG-DRW-006;BIG-DRW-009,true,PROCESS_ENGINEER,ISO_22790
BIG-020,biogas_composition,biogas_CO2_pct_vol,Concentración de dióxido de carbono (CO2) en el biogás crudo en % volumen,number,%vol,,20,55,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Análisis cromatográfico de biogás,Tabla 'Biogas composition' del análisis GC,BIG-CALC-005;BIG-CALC-013;BIG-CALC-014,BIG-DRW-005;BIG-DRW-006;BIG-DRW-009,true,PROCESS_ENGINEER,ISO_22790
BIG-021,biogas_composition,biogas_H2S_ppm_vol,Concentración de ácido sulfhídrico (H2S) en el biogás crudo en ppm volumen,number,ppmv,,50,10000,10,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Análisis cromatográfico de biogás,Tabla 'Trace gases' del análisis GC,BIG-CALC-015;BIG-CALC-022,BIG-DRW-005;BIG-DRW-006;BIG-DRW-009;BIG-DRW-014,true,PROCESS_ENGINEER,ISO_22790;IEC_60079_10_1;NFPA_497_2024
BIG-022,biogas_composition,biogas_NH3_ppm_vol,Concentración de amoníaco (NH3) en el biogás crudo en ppm volumen,number,ppmv,,0,5000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Análisis cromatográfico de biogás,Tabla 'Trace gases' del análisis GC,BIG-CALC-005;BIG-CALC-013,BIG-DRW-005;BIG-DRW-006;BIG-DRW-009,true,PROCESS_ENGINEER,ISO_22790;ISO_6107_1;IAPWS_IF97
BIG-023,biogas_composition,biogas_N2_pct_vol,Concentración de nitrógeno (N2) en el biogás crudo en % volumen,number,%vol,,0,10,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Análisis cromatográfico de biogás,Tabla 'Biogas composition' del análisis GC,BIG-CALC-005;BIG-CALC-013,BIG-DRW-005;BIG-DRW-006;BIG-DRW-009,true,PROCESS_ENGINEER,ISO_22790
BIG-024,biogas_composition,biogas_O2_pct_vol,Concentración de oxígeno (O2) en el biogás crudo en % volumen,number,%vol,,0,4,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Análisis cromatográfico de biogás,Tabla 'Biogas composition' del análisis GC,BIG-CALC-005;BIG-CALC-013,BIG-DRW-005;BIG-DRW-006;BIG-DRW-009;BIG-DRW-014,true,PROCESS_ENGINEER,ISO_22790;IEC_60079_10_1;NFPA_497_2024
BIG-025,biogas_composition,biogas_H2O_pct_vol,Concentración de vapor de agua (H2O) en el biogás crudo saturado en % volumen,number,%vol,,2,8,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Balance psicrométrico del biogás,Sección 'Moisture' del balance psicrometrico,BIG-CALC-012;BIG-CALC-013,BIG-DRW-005;BIG-DRW-006,true,PROCESS_ENGINEER,ISO_22790;ISO_6107_1;IAPWS_IF97
BIG-026,biogas_composition,biogas_poder_calorifico_inferior_MJ_m3,Poder calorífico inferior (LHV) del biogás crudo en MJ/m3 (n),number,MJ/m3(n),,14,30,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Cálculo de poder calorífico del biogás,Tabla 'LHV' del cálculo termodinámico,BIG-CALC-021;BIG-CALC-023;BIG-CALC-024,BIG-DRW-005;BIG-DRW-010;BIG-DRW-012,true,PROCESS_ENGINEER,ISO_22790;ISO_6107_1;IAPWS_IF97
BIG-027,digestion_operation,digestion_temperatura_operacion_C,Temperatura de operación del digestor (mesofílica ~35°C o termofílica ~55°C),number,°C,35|55,30,60,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de proceso del digestor,Sección 'Operating temperature' del datasheet,BIG-CALC-006;BIG-CALC-011,BIG-DRW-003;BIG-DRW-004;BIG-DRW-005;BIG-DRW-006,true,PROCESS_ENGINEER,ISO_22790
BIG-028,digestion_operation,digestion_HRT_dias,Tiempo de retención hidráulica (HRT) del digestor en días,number,d,,12,60,0.5,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de proceso del digestor,Sección 'Hydraulic Retention Time' del datasheet,BIG-CALC-008;BIG-CALC-004;BIG-CALC-011,BIG-DRW-003;BIG-DRW-004;BIG-DRW-005,true,PROCESS_ENGINEER,ISO_22790
BIG-029,digestion_operation,digestion_OLR_kg_VS_m3_dia,Carga orgánica volumétrica (OLR) del digestor en kg VS/m3/d,number,kg VS/m3/d,,0.5,8,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de proceso del digestor,Sección 'Organic Loading Rate' del datasheet,BIG-CALC-009;BIG-CALC-002,BIG-DRW-003;BIG-DRW-004;BIG-DRW-005,true,PROCESS_ENGINEER,ISO_22790
BIG-030,digestion_operation,digestion_VS_destruccion_pct,Fracción de sólidos volátiles (VS) destruidos durante la digestión,number,%,,40,85,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Balance de masa del proceso,Sección 'VS destruction' del balance,BIG-CALC-002;BIG-CALC-004;BIG-CALC-010,BIG-DRW-003;BIG-DRW-005;BIG-DRW-008,true,PROCESS_ENGINEER,ISO_22790
BIG-031,digestion_operation,digestion_mezclado_potencia_W_m3,Potencia específica de mezclado del digestor en W/m3 de volumen útil,number,W/m3,,3,15,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de mezclador,Sección 'Mixing power' del datasheet del mezclador,BIG-CALC-007;BIG-CALC-006,BIG-DRW-003;BIG-DRW-004;BIG-DRW-006,true,PROCESS_ENGINEER,ISO_22790
BIG-032,digestion_operation,digestion_mezclado_tipo,Tipo de mezclador del digestor (sumergido o superior con eje),string,-,submerged|top_mounted|no_mix,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de mezclador,Sección 'Mixer type' del datasheet del mezclador,BIG-CALC-007,BIG-DRW-003;BIG-DRW-004,true,PROCESS_ENGINEER,ISO_22790
BIG-033,digestion_operation,digestion_volumen_util_m3,Volumen útil del digestor (líquido) en m3,number,m3,,50,15000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación mecánica del digestor,Sección 'Useful volume' del datasheet del digestor,BIG-CALC-008;BIG-CALC-009;BIG-CALC-006;BIG-CALC-007,BIG-DRW-003;BIG-DRW-004;BIG-DRW-005,true,PROCESS_ENGINEER,ISO_22790;ASME_BPVC_VIII_1_2023
BIG-034,digestion_operation,digestion_tipo_digestor,"Tipo de digestor (CSTR, plug flow o lagoon)",string,-,CSTR|plug_flow|lagoon,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de proceso del digestor,Sección 'Reactor type' del datasheet del digestor,BIG-CALC-008;BIG-CALC-009,BIG-DRW-003;BIG-DRW-004;BIG-DRW-005,true,PROCESS_ENGINEER,ISO_22790
BIG-035,digestion_operation,digestion_calentamiento_fuente,"Fuente de calor para calefacción del digestor (caldera biogás, recuperación CHP, solar térmica)",string,-,biogas_boiler|CHP_recovery|external|solar_thermal,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Balance térmico del proceso,Sección 'Heat source' del balance térmico,BIG-CALC-006,BIG-DRW-003;BIG-DRW-005;BIG-DRW-010,true,PROCESS_ENGINEER,ISO_22790;ISO_15547_1
BIG-036,digestion_operation,digestion_perdida_calor_kW,Pérdida térmica total del digestor a ambiente en kW,number,kW,,2,500,0.5,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Balance térmico del proceso,Sección 'Heat losses' del balance térmico,BIG-CALC-006,BIG-DRW-003;BIG-DRW-004,true,PROCESS_ENGINEER,ISO_22790;ISO_15547_1
BIG-037,digestate,digestato_separacion_tipo,Tipo de separador del digestato (screw press o decanter centrífugo),string,-,screw_press|decanter|none,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de separador de digestato,Sección 'Separator type' del datasheet,BIG-CALC-002;BIG-CALC-003,BIG-DRW-002;BIG-DRW-005;BIG-DRW-008,true,PROCESS_ENGINEER,ISO_22790;API_610_2024
BIG-038,digestate,digestato_fraccion_solido_pct,Fracción de sólidos en la fase sólida del digestato separado,number,%,,15,35,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,digestato_separacion_tipo != 'none',true,Ensayos de separación de digestato,Tabla 'Solid fraction' del ensayo,BIG-CALC-002,BIG-DRW-005;BIG-DRW-008,true,PROCESS_ENGINEER,ISO_22790
BIG-039,digestate,digestato_N_total_kg_t,Contenido de nitrógeno total (N) en el digestato en kg/t,number,kg/t,,1,15,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Análisis NPK del digestato,Tabla 'NPK' del informe de laboratorio,BIG-CALC-002;BIG-CALC-003,BIG-DRW-005;BIG-DRW-008,true,PROCESS_ENGINEER,ISO_22790;ISO_6107_1;IAPWS_IF97
BIG-040,digestate,digestato_P2O5_kg_t,Contenido de fósforo (P2O5) en el digestato en kg/t,number,kg/t,,0.5,10,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Análisis NPK del digestato,Tabla 'NPK' del informe de laboratorio,BIG-CALC-002;BIG-CALC-003,BIG-DRW-005;BIG-DRW-008,true,PROCESS_ENGINEER,ISO_22790;ISO_6107_1;IAPWS_IF97
BIG-041,digestate,digestato_K2O_kg_t,Contenido de potasio (K2O) en el digestato en kg/t,number,kg/t,,1,20,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Análisis NPK del digestato,Tabla 'NPK' del informe de laboratorio,BIG-CALC-002;BIG-CALC-003,BIG-DRW-005;BIG-DRW-008,true,PROCESS_ENGINEER,ISO_22790;ISO_6107_1;IAPWS_IF97
BIG-042,digestate,digestato_almacenamiento_dias,Días de capacidad de almacenamiento del digestato líquido en tanque,number,d,,90,365,1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de tanque de digestato,Sección 'Storage capacity' del datasheet,BIG-CALC-019,BIG-DRW-002;BIG-DRW-008,true,PROCESS_ENGINEER,ISO_22790;ASME_BPVC_VIII_1_2023
BIG-043,upgrading,upgrade_tecnologia,"Tecnología de upgrading de biogás a biometano (PSA, water scrubbing, amine scrubbing o membrane)",string,-,PSA|water_scrubbing|amine_scrubbing|membrane,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de proceso de upgrading,Sección 'Upgrading technology' del datasheet,BIG-CALC-013;BIG-CALC-014;BIG-CALC-016;BIG-CALC-017;BIG-CALC-018,BIG-DRW-005;BIG-DRW-006;BIG-DRW-009,true,PROCESS_ENGINEER,ISO_22790;ISO_15547_1
BIG-044,upgrading,upgrade_H2S_outlet_ppm,Concentración de H2S a la salida del upgrading requerida por motor o gasoducto,number,ppmv,,0,200,1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de calidad de biometano,Sección 'H2S specification' del datasheet,BIG-CALC-015,BIG-DRW-006;BIG-DRW-009,true,PROCESS_ENGINEER,ISO_22790;IEC_60079_29_1
BIG-045,upgrading,upgrade_CH4_salida_pct,Concentración de CH4 en el biometano a la salida del upgrading,number,%vol,,96,99,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de calidad de biometano,Sección 'Biomethane quality' del datasheet,BIG-CALC-013;BIG-CALC-018,BIG-DRW-006;BIG-DRW-009,true,PROCESS_ENGINEER,ISO_22790
BIG-046,upgrading,upgrade_recuperacion_CH4_pct,Porcentaje de recuperación de CH4 en el upgrading (% CH4 biomethano / % CH4 biogás entrada),number,%,,90,99.5,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de proceso de upgrading,Sección 'Methane recovery' del datasheet,BIG-CALC-013;BIG-CALC-014,BIG-DRW-005;BIG-DRW-006;BIG-DRW-009,true,PROCESS_ENGINEER,ISO_22790
BIG-047,upgrading,upgrade_presion_operacion_kPa_g,Presión de operación del proceso de upgrading (manométrica),number,kPa(g),,400,8000,10,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de proceso de upgrading,Sección 'Operating pressure' del datasheet,BIG-CALC-013;BIG-CALC-028;BIG-CALC-029,BIG-DRW-006;BIG-DRW-009,true,PROCESS_ENGINEER,ISO_22790;ASME_B31_3_2022;ASME_BPVC_VIII_1_2023
BIG-048,upgrading,upgrade_consumo_electrico_kWh_m3_biogas,Consumo eléctrico específico del upgrading en kWh/m3 de biogás alimentado,number,kWh/m3 biogas,,0.15,0.8,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de proceso de upgrading,Sección 'Energy consumption' del datasheet,BIG-CALC-030;BIG-CALC-032,BIG-DRW-005;BIG-DRW-009;BIG-DRW-011,true,PROCESS_ENGINEER,ISO_22790
BIG-049,gas_storage,gas_holder_tipo,Tipo de gasómetro de biogás (doble membrana o gas holder seco),string,-,double_membrane|dry_gas_holder,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación mecánica del gasómetro,Sección 'Gas holder type' del datasheet,BIG-CALC-019,BIG-DRW-002;BIG-DRW-006;BIG-DRW-014,true,PROCESS_ENGINEER,ISO_22790;ASME_BPVC_VIII_1_2023;IEC_60079_10_1;NFPA_497_2024
BIG-050,gas_storage,gas_holder_volumen_m3,Volumen geométrico del gasómetro de biogás en m3,number,m3,,50,20000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación mecánica del gasómetro,Sección 'Volume' del datasheet,BIG-CALC-019,BIG-DRW-002;BIG-DRW-006,true,PROCESS_ENGINEER,ISO_22790;ASME_BPVC_VIII_1_2023
BIG-051,gas_storage,gas_holder_altura_m,Altura total del gasómetro de biogás en m,number,m,,3,20,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación mecánica del gasómetro,Sección 'Dimensions' del datasheet,BIG-CALC-019,BIG-DRW-002;BIG-DRW-006,true,PROCESS_ENGINEER,ISO_22790;ASME_BPVC_VIII_1_2023
BIG-052,compression,compresor_biogas_tipo,Tipo de compresor de biogás (reciprocante o tornillo),string,-,reciprocating|screw|centrifugal,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de compresor de biogás,Sección 'Compressor type' del datasheet,BIG-CALC-028;BIG-CALC-030,BIG-DRW-002;BIG-DRW-006;BIG-DRW-009,true,PROCESS_ENGINEER,ISO_22790;IEC_60079_0
BIG-053,compression,compresor_biomethano_presion_salida_kPa_g,Presión de salida del compresor de biometano hacia grid o storage (manométrica),number,kPa(g),,400,25000,10,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de compresor de biometano,Sección 'Discharge pressure' del datasheet,BIG-CALC-028;BIG-CALC-029,BIG-DRW-006;BIG-DRW-009;BIG-DRW-011,true,PROCESS_ENGINEER,ISO_22790;ASME_B31_3_2022;ASME_BPVC_VIII_1_2023
BIG-054,gas_detection,gas_det_CH4_LEL_setpoint_pct,Setpoint LEL de metano (CH4) para alarma de gas combustible en % LEL,number,%LEL,,10,60,1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de sistema de detección de gas,Sección 'Alarm setpoints' del datasheet,BIG-CALC-022;BIG-CALC-011,BIG-DRW-006;BIG-DRW-009;BIG-DRW-013;BIG-DRW-014;BIG-DRW-015,true,SAFETY_ENGINEER,IEC_60079_29_1;IEC_60079_10_1;NFPA_497_2024;IEC_61511_1;IEC_61508_1
BIG-055,gas_detection,gas_det_H2S_TWA_setpoint_ppm,Setpoint TWA de H2S para alarma tóxica en ppm (límite 8 h),number,ppm,,1,15,1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de sistema de detección de gas,Sección 'Alarm setpoints' del datasheet,BIG-CALC-022;BIG-CALC-015,BIG-DRW-006;BIG-DRW-009;BIG-DRW-013;BIG-DRW-014;BIG-DRW-015,true,SAFETY_ENGINEER,IEC_60079_29_1;IEC_60079_10_1;NFPA_497_2024;IEC_61511_1;IEC_61508_1;MINAM_DS_019_2009
BIG-056,gas_detection,gas_det_O2_min_max_pct,Setpoints mínimo y máximo de O2 (deficiencia/enriquecimiento) en % volumen,number,%vol,,19,23.5,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de sistema de detección de gas,Sección 'Alarm setpoints' del datasheet,BIG-CALC-022;BIG-CALC-011,BIG-DRW-006;BIG-DRW-009;BIG-DRW-013;BIG-DRW-014;BIG-DRW-015,true,SAFETY_ENGINEER,IEC_60079_29_1;IEC_60079_10_1;NFPA_497_2024;IEC_61511_1;IEC_61508_1
BIG-057,area_classification,area_clasificacion_zona_digerido,Zona ATEX/IEC 60079-10-1 asignada al área del digestor (Zone 1 o Zone 2),string,-,Zone 1|Zone 2|Non-hazardous,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Estudio de clasificación de áreas,Plano 'Area classification' del estudio ATEX,BIG-CALC-022,BIG-DRW-002;BIG-DRW-006;BIG-DRW-014,true,SAFETY_ENGINEER,IEC_60079_10_1;NFPA_497_2024;IEC_60079_0
BIG-058,area_classification,area_clasificacion_zona_gas_holder,Zona ATEX/IEC 60079-10-1 asignada al área del gasómetro (Zone 1 o Zone 2),string,-,Zone 1|Zone 2,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Estudio de clasificación de áreas,Plano 'Area classification' del estudio ATEX,BIG-CALC-022,BIG-DRW-002;BIG-DRW-006;BIG-DRW-014,true,SAFETY_ENGINEER,IEC_60079_10_1;NFPA_497_2024;IEC_60079_0
BIG-059,area_classification,area_clasificacion_zona_flare,Zona ATEX/IEC 60079-10-1 asignada al área de la antorcha (Zone 2),string,-,Zone 2|Non-hazardous,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Estudio de clasificación de áreas,Plano 'Area classification' del estudio ATEX,BIG-CALC-020;BIG-CALC-021,BIG-DRW-002;BIG-DRW-012;BIG-DRW-014,true,SAFETY_ENGINEER,IEC_60079_10_1;NFPA_497_2024;API_521;API_520_1
BIG-060,area_classification,area_extension_zona_1_m,Extensión horizontal de la zona clasificada Zone 1 en m desde la fuente,number,m,,0.5,15,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Estudio de clasificación de áreas,Tabla 'Zone extents' del estudio ATEX,BIG-CALC-022,BIG-DRW-002;BIG-DRW-014,true,SAFETY_ENGINEER,IEC_60079_10_1;NFPA_497_2024;NFPA_30_2024
BIG-061,flare,flare_tipo,Tipo de antorcha (open flare o enclosed flare API 521),string,-,open_flare|enclosed_flare,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de antorcha,Sección 'Flare type' del datasheet,BIG-CALC-020;BIG-CALC-021;BIG-CALC-022,BIG-DRW-002;BIG-DRW-012,true,PROCESS_ENGINEER,API_521;API_520_1;IEC_60079_10_1;NFPA_497_2024
BIG-062,flare,flare_altura_stack_m,Altura del stack de la antorcha en m,number,m,,4,30,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,,true,Especificación de antorcha,Sección 'Stack height' del datasheet,BIG-CALC-020;BIG-CALC-021,BIG-DRW-002;BIG-DRW-012,true,PROCESS_ENGINEER,API_521;API_520_1
