field_id,category,name_es,description,data_type,unit,allowed_values,min_value,max_value,precision,requirement_class,required_from_stage,conditional_expression,prohibited_default,expected_source_document,extraction_hints,used_by_calculation_ids,used_by_drawing_ids,blocking_if_missing,review_role,source_ids
BIO-011,fuel,ultimate_sulfur_daf_pct,Azufre (S),number,percent,daf,0.01,1,0.001,PROJECT_MANDATORY,FEASIBILITY,true,,Ultimate analysis report,S%|sulfur,BIO-C-001;BIO-C-002;BIO-C-019,BIO-DRW-006;BIO-DRW-012,true,PROCESS_ENGINEER,NIST_WEBBOOK
BIO-012,fuel,ultimate_oxygen_daf_pct,Oxígeno (O),number,percent,daf,35,50,0.01,DERIVABLE,FEASIBILITY,true,,Ultimate analysis report,O%|oxygen,BIO-C-001;BIO-C-002,BIO-DRW-006,false,PROCESS_ENGINEER,NIST_WEBBOOK
BIO-013,fuel,ultimate_chlorine_daf_pct,Cloro (Cl),number,percent,daf,0.001,1,0.0001,CONDITIONAL,FEASIBILITY,true,,Ultimate analysis report,Cl%|chlorine,BIO-C-002;BIO-C-019,BIO-DRW-012,false,PROCESS_ENGINEER,NIST_WEBBOOK
BIO-014,fuel,bulk_density_kg_m3,Densidad aparente,number,kg/m3,-,100,700,1,PROJECT_MANDATORY,FEASIBILITY,true,,Fuel characterization report,bulk density|BD,BIO-C-015;BIO-C-021,BIO-DRW-003,true,PROCESS_ENGINEER,ISO_22790
BIO-015,fuel,particle_size_mm,Tamaño de partícula,number,mm,-,0.1,50,0.1,PROJECT_MANDATORY,FEASIBILITY,true,,Fuel characterization report,particle size|PS,BIO-C-015;BIO-C-021,BIO-DRW-004,true,PROCESS_ENGINEER,ISO_22790
BIO-016,logistics,fuel_supply_distance_km,Distancia de suministro,number,km,-,1,500,1,PROJECT_MANDATORY,FEASIBILITY,true,,Logistics study,supply distance,BIO-C-015;BIO-C-021,BIO-DRW-001;BIO-DRW-003,true,LOGISTICS_LEAD,ISO_22790
BIO-017,logistics,truck_capacity_ton,Capacidad de camión,number,ton,-,5,40,0.1,PROJECT_MANDATORY,FEASIBILITY,true,,Logistics study,truck capacity,BIO-C-015;BIO-C-021,BIO-DRW-001,true,LOGISTICS_LEAD,ISO_22790
BIO-018,logistics,truck_trips_per_day,Viajes de camión por día,number,trips/day,-,1,200,1,DERIVABLE,BASIC_ENGINEERING,true,,Logistics study,truck trips/day,BIO-C-021,BIO-DRW-001,false,LOGISTICS_LEAD,ISO_22790
BIO-019,logistics,storage_days_autonomy,Días de autonomía almacenamiento,number,days,-,3,30,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Storage design,storage days,BIO-C-021,BIO-DRW-003,true,PROCESS_ENGINEER,NFPA_664
BIO-020,logistics,fuel_storage_silo_capacity_m3,Capacidad de silo de almacenamiento,number,m3,-,100,50000,1,DERIVABLE,BASIC_ENGINEERING,true,,Storage design,silo capacity,BIO-C-021,BIO-DRW-003,false,PROCESS_ENGINEER,NFPA_664
BIO-021,boiler,boiler_type,Tipo de caldera,enum,-,grate|BFB|CFBC|dust_firing|stoker,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Boiler selection report,boiler type,BIO-C-001;BIO-C-003,BIO-DRW-004;BIO-DRW-006,true,PROCESS_ENGINEER
BIO-022,boiler,steam_pressure_bar,Presión de vapor principal,number,bar,gauge,5,180,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Boiler specification,steam pressure,BIO-C-005;BIO-C-006;BIO-C-028,BIO-DRW-006;BIO-DRW-007,true,PROCESS_ENGINEER,ASME_B31_1_2022
BIO-023,boiler,steam_temperature_c,Temperatura de vapor principal,number,degree C,-,100,560,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Boiler specification,steam temp,BIO-C-005;BIO-C-006,BIO-DRW-006;BIO-DRW-007,true,PROCESS_ENGINEER,ASME_B31_1_2022
BIO-024,boiler,reheat_pressure_bar,Presión de recalentamiento,number,bar,gauge,5,100,0.1,CONDITIONAL,BASIC_ENGINEERING,boiler_has_reheat == true,,Boiler specification,reheat pressure,BIO-C-005;BIO-C-006,BIO-DRW-006;BIO-DRW-007,false,PROCESS_ENGINEER,ASME_B31_1_2022
BIO-025,boiler,reheat_temperature_c,Temperatura de recalentamiento,number,degree C,-,300,565,1,CONDITIONAL,BASIC_ENGINEERING,boiler_has_reheat == true,,Boiler specification,reheat temp,BIO-C-005;BIO-C-006,BIO-DRW-006,false,PROCESS_ENGINEER,ASME_B31_1_2022
BIO-026,boiler,boiler_thermal_capacity_mwth,Capacidad térmica de caldera,number,MWth,-,1,500,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Boiler specification,thermal capacity,BIO-C-001;BIO-C-003,BIO-DRW-004;BIO-DRW-006,true,PROCESS_ENGINEER,ASME_PTC_10
BIO-027,boiler,excess_air_ratio,Relación de exceso de aire,number,-,-,1.1,2.0,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Boiler specification,excess air|EA,BIO-C-001;BIO-C-004,BIO-DRW-006,true,PROCESS_ENGINEER,ASME_PTC_10
BIO-028,boiler,boiler_efficiency_pct,Eficiencia de caldera,number,percent,-,70,92,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Boiler efficiency test,boiler efficiency,BIO-C-001,BIO-DRW-006,true,PROCESS_ENGINEER,ASME_PTC_10
BIO-029,boiler,combustion_temperature_c,Temperatura de combustión,number,degree C,-,800,1400,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Boiler specification,combustion temp,BIO-C-002;BIO-C-004,BIO-DRW-006,true,PROCESS_ENGINEER,ASME_PTC_10
BIO-030,boiler,flue_gas_mass_flow_kg_s,Flujo másico de gases de combustión,number,kg/s,-,1,500,0.01,DERIVABLE,BASIC_ENGINEERING,true,,Combustion calculation,flue gas mass flow,BIO-C-002;BIO-C-004,BIO-DRW-006;BIO-DRW-012,false,PROCESS_ENGINEER,ASME_PTC_10
BIO-031,boiler,flue_gas_temperature_c,Temperatura de gases de combustión,number,degree C,-,120,400,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Boiler specification,flue gas temp,BIO-C-004;BIO-C-022,BIO-DRW-012,true,PROCESS_ENGINEER,ASME_PTC_10
BIO-032,turbine,turbine_type,Tipo de turbina,enum,-,condensing|extraction|back_pressure,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Turbine specification,turbine type,BIO-C-006;BIO-C-007,BIO-DRW-013,true,MECHANICAL_ENGINEER
BIO-033,turbine,turbine_rated_power_mwe,Potencia nominal turbina,number,MWe,-,0.5,200,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Turbine specification,turbine rated power,BIO-C-007;BIO-C-008,BIO-DRW-013,true,MECHANICAL_ENGINEER,ASME_PTC_10
BIO-034,turbine,turbine_efficiency_pct,Eficiencia de turbina,number,percent,-,75,90,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Turbine specification,turbine efficiency,BIO-C-007;BIO-C-008,BIO-DRW-013,true,MECHANICAL_ENGINEER,ASME_PTC_10
BIO-035,turbine,generator_rated_power_kva,Potencia nominal generador,number,kVA,-,500,250000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Generator specification,generator power,BIO-C-008,BIO-DRW-013,true,ELECTRICAL_ENGINEER,IEC_60034
BIO-036,turbine,generator_efficiency_pct,Eficiencia generador,number,percent,-,95,99,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Generator specification,generator efficiency,BIO-C-008,BIO-DRW-013,true,ELECTRICAL_ENGINEER,IEC_60034
BIO-037,turbine,condenser_pressure_kpa,Presión de condensador,number,kPa,abs,2,15,0.1,CONDITIONAL,BASIC_ENGINEERING,turbine_type == condensing,,Condenser specification,condenser pressure,BIO-C-009;BIO-C-010,BIO-DRW-013,false,MECHANICAL_ENGINEER,ASME_PTC_10
BIO-038,turbine,cooling_type,Tipo de enfriamiento,enum,-,wet_tower|once_through|ACC|hybrid,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Cooling system specification,cooling type,BIO-C-009;BIO-C-010,BIO-DRW-013,true,MECHANICAL_ENGINEER
BIO-039,turbine,cooling_water_consumption_m3_h,Consumo de agua de enfriamiento,number,m3/h,-,1,20000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Cooling water study,cooling water consumption,BIO-C-009,BIO-DRW-013,true,ENVIRONMENTAL_LEAD,NFPA_13_2022
BIO-040,emissions,pm_emission_mg_nm3,Emisión de PM,number,mg/Nm3,"dry,11%O2",10,150,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Emission study,PM emission,BIO-C-011,BIO-DRW-012,true,ENVIRONMENTAL_LEAD,MINAM_DS_019_2009
BIO-041,emissions,so2_emission_mg_nm3,Emisión de SO2,number,mg/Nm3,"dry,11%O2",50,500,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Emission study,SO2 emission,BIO-C-019;BIO-C-011,BIO-DRW-012,true,ENVIRONMENTAL_LEAD,MINAM_DS_019_2009
BIO-042,emissions,nox_emission_mg_nm3,Emisión de NOx,number,mg/Nm3,"dry,11%O2",100,750,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Emission study,NOx emission,BIO-C-016;BIO-C-011,BIO-DRW-012,true,ENVIRONMENTAL_LEAD,MINAM_DS_019_2009
BIO-043,emissions,co_emission_mg_nm3,Emisión de CO,number,mg/Nm3,"dry,11%O2",50,500,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Emission study,CO emission,BIO-C-011,BIO-DRW-012,true,ENVIRONMENTAL_LEAD,MINAM_DS_019_2009
BIO-044,emissions,hcl_emission_mg_nm3,Emisión de HCl,number,mg/Nm3,"dry,11%O2",10,100,0.1,CONDITIONAL,BASIC_ENGINEERING,ultimate_chlorine_daf_pct > 0.05,,Emission study,HCl emission,BIO-C-019;BIO-C-011,BIO-DRW-012,false,ENVIRONMENTAL_LEAD,MINAM_DS_019_2009
BIO-045,emissions,dioxin_emission_ng_teq_nm3,Emisión de dioxinas,number,ng TEQ/Nm3,"dry,11%O2",0.05,2,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Emission study,dioxin|PCDD/F,BIO-C-011,BIO-DRW-012,true,ENVIRONMENTAL_LEAD,MINAM_DS_019_2009
BIO-046,emissions,epa_subpart,Subparte EPA 40 CFR 60,enum,-,Cb|Cc|Cd|Cm|Da|Db|Dc|DDD,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,country_iso==US,,,EPA applicability study,EPA subpart,BIO-C-011,BIO-DRW-012,true,ENVIRONMENTAL_LEAD
BIO-047,fgt,fgt_system,Sistema de tratamiento de gases,enum,-,ESP|bag_filter|FGD_wet|FGD_dry|FGD_spray_dryer|SCR|SNCR|ACI,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,FGT specification,FGT system,BIO-C-011;BIO-C-013;BIO-C-014;BIO-C-015,BIO-DRW-012,true,PROCESS_ENGINEER
BIO-048,fgt,esp_efficiency_pct,Eficiencia ESP,number,percent,-,95,99.95,0.01,CONDITIONAL,BASIC_ENGINEERING,fgt_system==ESP,,ESP specification,ESP efficiency,BIO-C-013,BIO-DRW-012,false,PROCESS_ENGINEER,NFPA_13_2022
BIO-049,fgt,bag_filter_efficiency_pct,Eficiencia bag filter,number,percent,-,99,99.99,0.01,CONDITIONAL,BASIC_ENGINEERING,fgt_system==bag_filter,,Bag filter specification,bag filter efficiency,BIO-C-013,BIO-DRW-012,false,PROCESS_ENGINEER,NFPA_13_2022
BIO-050,fgt,fgd_efficiency_pct,Eficiencia FGD,number,percent,-,80,99,0.01,CONDITIONAL,BASIC_ENGINEERING,fgt_system contains FGD,,FGD specification,FGD efficiency,BIO-C-014,BIO-DRW-012,false,PROCESS_ENGINEER,NFPA_13_2022
BIO-051,fgt,scr_efficiency_pct,Eficiencia SCR,number,percent,-,60,95,0.1,CONDITIONAL,BASIC_ENGINEERING,fgt_system==SCR,,SCR specification,SCR efficiency,BIO-C-015,BIO-DRW-012,false,PROCESS_ENGINEER,NFPA_497_2024
BIO-052,fgt,sncr_efficiency_pct,Eficiencia SNCR,number,percent,-,30,70,0.1,CONDITIONAL,BASIC_ENGINEERING,fgt_system==SNCR,,SNCR specification,SNCR efficiency,BIO-C-015,BIO-DRW-012,false,PROCESS_ENGINEER,NFPA_497_2024
BIO-053,fgt,scr_ammonia_flow_kg_h,Flujo de amoníaco SCR,number,kg/h,-,1,500,0.1,CONDITIONAL,BASIC_ENGINEERING,fgt_system==SCR,,SCR specification,NH3 flow,BIO-C-015,BIO-DRW-012,false,PROCESS_ENGINEER,NFPA_497_2024
BIO-054,fgt,sncr_urea_flow_kg_h,Flujo de urea SNCR,number,kg/h,-,1,500,0.1,CONDITIONAL,BASIC_ENGINEERING,fgt_system==SNCR,,SNCR specification,urea flow,BIO-C-015,BIO-DRW-012,false,PROCESS_ENGINEER,NFPA_497_2024
BIO-055,fgt,fgd_limestone_flow_kg_h,Flujo de caliza FGD,number,kg/h,-,10,10000,1,CONDITIONAL,BASIC_ENGINEERING,fgt_system contains FGD,,FGD specification,limestone flow,BIO-C-014,BIO-DRW-012,false,PROCESS_ENGINEER,NFPA_13_2022
BIO-056,ash,ash_generation_rate_kg_h,Tasa de generación de cenizas,number,kg/h,-,1,50000,1,DERIVABLE,BASIC_ENGINEERING,true,,Ash balance,ash rate,BIO-C-016,BIO-DRW-011,false,PROCESS_ENGINEER,ISO_22790
BIO-057,ash,fly_ash_pct,Porcentaje fly ash,number,percent,of total ash,60,90,1,DERIVABLE,BASIC_ENGINEERING,true,,Ash balance,fly ash%,BIO-C-016,BIO-DRW-011,false,PROCESS_ENGINEER,ISO_22790
BIO-058,ash,bottom_ash_pct,Porcentaje bottom ash,number,percent,of total ash,10,40,1,DERIVABLE,BASIC_ENGINEERING,true,,Ash balance,bottom ash%,BIO-C-016,BIO-DRW-011,false,PROCESS_ENGINEER,ISO_22790
BIO-059,steam,main_steam_flow_kg_s,Flujo de vapor principal,number,kg/s,-,1,200,0.01,DERIVABLE,BASIC_ENGINEERING,true,,Steam balance,main steam flow,BIO-C-005;BIO-C-006,BIO-DRW-007,false,PROCESS_ENGINEER,ASME_PTC_10
BIO-060,steam,bfw_pump_power_kw,Potencia bomba BFW,number,kW,-,10,5000,0.1,DERIVABLE,BASIC_ENGINEERING,true,,BFW specification,BFW pump power,BIO-C-017,BIO-DRW-008,false,MECHANICAL_ENGINEER,API_610_2024
BIO-061,steam,deaerator_heat_duty_kw,Trabajo térmico del deaerador,number,kW,-,10,50000,0.1,DERIVABLE,BASIC_ENGINEERING,true,,Deaerator specification,deaerator heat duty,BIO-C-018,BIO-DRW-008,false,PROCESS_ENGINEER,IAPWS_IF97
BIO-062,steam,economizer_duty_kw,Trabajo térmico del economizador,number,kW,-,10,100000,0.1,DERIVABLE,BASIC_ENGINEERING,true,,Boiler specification,economizer duty,BIO-C-022,BIO-DRW-006,false,PROCESS_ENGINEER,IAPWS_IF97
BIO-063,steam,aph_duty_kw,Trabajo térmico del precalentador de aire,number,kW,-,10,100000,0.1,DERIVABLE,BASIC_ENGINEERING,true,,Boiler specification,APH duty,BIO-C-022,BIO-DRW-006,false,PROCESS_ENGINEER,IAPWS_IF97
BIO-064,steam,fd_fan_power_kw,Potencia ventilador FD,number,kW,-,1,5000,0.1,DERIVABLE,BASIC_ENGINEERING,true,,FD fan specification,FD fan power,BIO-C-023,BIO-DRW-006,false,MECHANICAL_ENGINEER,ASME_PTC_10
BIO-065,steam,id_fan_power_kw,Potencia ventilador ID,number,kW,-,1,10000,0.1,DERIVABLE,BASIC_ENGINEERING,true,,ID fan specification,ID fan power,BIO-C-023,BIO-DRW-006,false,MECHANICAL_ENGINEER,ASME_PTC_10
BIO-066,aux,water_consumption_m3_h,Consumo de agua total,number,m3/h,-,1,5000,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Water balance,water consumption,BIO-C-009,BIO-DRW-013,true,ENVIRONMENTAL_LEAD,MINAM_DS_019_2009
BIO-067,aux,stack_height_m,Altura de chimenea,number,m,-,20,150,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Stack specification,stack height,BIO-C-020,BIO-DRW-012,true,ENVIRONMENTAL_LEAD,MINAM_DS_019_2009
BIO-068,aux,plume_rise_m,Elevación de pluma,number,m,-,0,500,0.1,DERIVABLE,BASIC_ENGINEERING,true,,Dispersion study,plume rise,BIO-C-020,BIO-DRW-012,false,ENVIRONMENTAL_LEAD,MINAM_DS_019_2009
BIO-069,aux,ground_level_concentration_ug_m3,Concentración a nivel de suelo,number,ug/m3,-,0,500,0.01,DERIVABLE,BASIC_ENGINEERING,true,,Dispersion study,GLC,BIO-C-020,BIO-DRW-012,false,ENVIRONMENTAL_LEAD,MINAM_DS_019_2009
BIO-070,safety,hazardous_area_classification,Clasificación de áreas peligrosas,array,-,"JSON array of {zone_id, zone_class, gas, temperature_class}",,,,CONDITIONAL,DETAILED_ENGINEERING,true,,[],HAZOP/area classification study,area classification,BIO-C-024,BIO-DRW-014;BIO-DRW-015,true,SAFETY_ENGINEER
BIO-071,safety,esd_system,Sistema ESD,boolean,-,true|false,,,,CONDITIONAL,BASIC_ENGINEERING,true,,false,ESD philosophy,ESD system,BIO-C-024,BIO-DRW-015,true,SAFETY_ENGINEER
BIO-072,safety,sil_target_level,Nivel SIL objetivo,array,-,"JSON array of {sif_id, sil_target}",,,,CONDITIONAL,DETAILED_ENGINEERING,true,,[],SIL study,SIL target,BIO-C-024,BIO-DRW-015,true,SAFETY_ENGINEER
BIO-073,safety,dust_fire_hazard,Riesgo de incendio por polvo,boolean,-,true|false,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,false,Dust hazard analysis,dust fire hazard,BIO-C-024,BIO-DRW-016,true,SAFETY_ENGINEER
BIO-074,safety,gas_detection_zones,Zonas con detección de gas,array,-,"JSON array of {zone_id, gas_type, setpoint_ppm}",,,,CONDITIONAL,DETAILED_ENGINEERING,true,,[],Detection layout,gas detection,BIO-C-024,BIO-DRW-015,true,SAFETY_ENGINEER
BIO-075,safety,ammonia_tank_present,Tanque de amoníaco presente,boolean,-,true|false,,,,CONDITIONAL,BASIC_ENGINEERING,fgt_system contains SCR OR SNCR,,false,Process layout,ammonia tank,BIO-C-024,BIO-DRW-015,true,SAFETY_ENGINEER
BIO-076,safety,fire_water_demand_m3_h,Demanda de agua contra incendios,number,m3/h,-,0,2000,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Fire water calculation,fire water demand,BIO-C-024,BIO-DRW-016,true,SAFETY_ENGINEER,NFPA_13_2022;NFPA_20_2022
BIO-077,safety,boiler_drum_thickness_mm,Espesor de tambor de caldera,number,mm,-,10,200,0.1,DERIVABLE,DETAILED_ENGINEERING,true,,Boiler design,drum thickness,BIO-C-025,BIO-DRW-005,false,MECHANICAL_ENGINEER,ASME_BPVC_VIII_1_2023
BIO-078,safety,pipe_wall_thickness_mm,Espesor de pared de tubería,number,mm,-,2,50,0.1,DERIVABLE,DETAILED_ENGINEERING,true,,Piping design,pipe wall thickness,BIO-C-026,BIO-DRW-007,false,MECHANICAL_ENGINEER,ASME_B31_1_2022
BIO-079,safety,blowdown_rate_pct,Tasa de blowdown,number,percent,of feedwater,1,10,0.1,DERIVABLE,BASIC_ENGINEERING,true,,Water treatment,blowdown rate,BIO-C-027,BIO-DRW-008,false,PROCESS_ENGINEER,ASME_PTC_10
BIO-080,safety,conveyor_capacity_ton_h,Capacidad de transportador,number,ton/h,-,1,500,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Fuel feeding design,conveyor capacity,BIO-C-028,BIO-DRW-010,true,MECHANICAL_ENGINEER,ISO_22790
BIO-081,safety,boiler_has_reheat,Caldera con recalentamiento,boolean,-,true|false,,,,CONDITIONAL,BASIC_ENGINEERING,steam_pressure_bar > 100,,false,Boiler specification,reheat present,BIO-C-005,BIO-DRW-006,true,PROCESS_ENGINEER
BIO-082,safety,condenser_duty_kw,Trabajo del condensador,number,kW,-,10,500000,0.1,DERIVABLE,BASIC_ENGINEERING,true,,Condenser specification,condenser duty,BIO-C-009,BIO-DRW-013,false,MECHANICAL_ENGINEER,IAPWS_IF97
BIO-083,safety,cooling_tower_duty_kw,Trabajo de la torre de enfriamiento,number,kW,-,10,500000,0.1,DERIVABLE,BASIC_ENGINEERING,cooling_type==wet_tower OR cooling_type==hybrid,,Cooling tower specification,cooling tower duty,BIO-C-009,BIO-DRW-013,false,MECHANICAL_ENGINEER,NFPA_13_2022
BIO-084,safety,acc_duty_kw,Trabajo del ACC,number,kW,-,10,500000,0.1,DERIVABLE,BASIC_ENGINEERING,cooling_type==ACC,,ACC specification,ACC duty,BIO-C-009,BIO-DRW-013,false,MECHANICAL_ENGINEER,NFPA_13_2022
BIO-085,prohibited,assumed_lhv_kj_kg,LHV asumido,number,kJ/kg,-,8000,22000,1,PROHIBITED_TO_ASSUME,FEASIBILITY,true,,0.0,Fuel characterization report,LHV|PCI,BIO-C-001;BIO-C-002,BIO-DRW-006,true,PROCESS_ENGINEER
BIO-086,prohibited,assumed_moisture_pct,Humedad asumida,number,percent,wet basis,5,60,0.1,PROHIBITED_TO_ASSUME,FEASIBILITY,true,,0.0,Fuel characterization report,moisture,BIO-C-001,BIO-DRW-006,true,PROCESS_ENGINEER
BIO-087,prohibited,assumed_ash_pct,Cenizas asumidas,number,percent,dry basis,0,30,0.1,PROHIBITED_TO_ASSUME,FEASIBILITY,true,,0.0,Fuel characterization report,ash,BIO-C-001,BIO-DRW-006,true,PROCESS_ENGINEER
BIO-088,prohibited,assumed_sulfur_pct,Azufre asumido,number,percent,daf,0.01,1,0.001,PROHIBITED_TO_ASSUME,FEASIBILITY,true,,0.0,Ultimate analysis report,sulfur,BIO-C-002,BIO-DRW-012,true,PROCESS_ENGINEER
BIO-089,prohibited,assumed_steam_pressure_bar,Presión de vapor asumida,number,bar,gauge,5,180,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,,0.0,Boiler specification,steam pressure,BIO-C-005,BIO-DRW-006,true,PROCESS_ENGINEER
BIO-090,prohibited,assumed_steam_temperature_c,Temperatura de vapor asumida,number,degree C,-,100,560,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,,0.0,Boiler specification,steam temp,BIO-C-005,BIO-DRW-006,true,PROCESS_ENGINEER
BIO-091,prohibited,assumed_boiler_efficiency_pct,Eficiencia de caldera asumida,number,percent,-,70,92,0.01,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,,0.0,Boiler efficiency test,boiler efficiency,BIO-C-001,BIO-DRW-006,true,PROCESS_ENGINEER
BIO-092,prohibited,assumed_turbine_efficiency_pct,Eficiencia de turbina asumida,number,percent,-,75,90,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,,0.0,Turbine specification,turbine efficiency,BIO-C-007,BIO-DRW-013,true,MECHANICAL_ENGINEER
BIO-093,prohibited,assumed_excess_air_ratio,Exceso de aire asumido,number,-,-,1.1,2.0,0.01,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,,0.0,Boiler specification,excess air,BIO-C-004,BIO-DRW-006,true,PROCESS_ENGINEER
BIO-094,prohibited,assumed_storage_days,Días de almacenamiento asumido,number,days,-,3,30,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,,Storage design,storage days,BIO-C-021,BIO-DRW-003,true,PROCESS_ENGINEER,NFPA_664
BIO-095,prohibited,assumed_pm_emission,Emisión de PM asumida,number,mg/Nm3,"dry,11%O2",10,150,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,,0.0,Emission study,PM emission,BIO-C-011,BIO-DRW-012,true,ENVIRONMENTAL_LEAD
BIO-096,prohibited,assumed_nox_emission,Emisión de NOx asumida,number,mg/Nm3,"dry,11%O2",100,750,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,,0.0,Emission study,NOx emission,BIO-C-011,BIO-DRW-012,true,ENVIRONMENTAL_LEAD
BIO-097,prohibited,assumed_stack_height_m,Altura de chimenea asumida,number,m,-,20,150,0.1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,,0.0,Stack specification,stack height,BIO-C-020,BIO-DRW-012,true,ENVIRONMENTAL_LEAD
