field_id,category,name_es,description,data_type,unit,allowed_values,min_value,max_value,precision,requirement_class,required_from_stage,conditional_expression,prohibited_default,expected_source_document,extraction_hints,used_by_calculation_ids,used_by_drawing_ids,blocking_if_missing,review_role,source_ids
PRJ_073,boundaries,exclusion_areas_wkt,Áreas de exclusión en WKT,array,-,MULTIPOLYGON WKT,,,,PROJECT_MANDATORY,FEASIBILITY,true,,,Environmental/land study,C-COM-002;C-COM-003,DRW-COM-002,true,ENVIRONMENTAL_LEAD,[]
PRJ_074,boundaries,setback_distance_m,Distancia de retiro desde límites,number,m,-,0,500,0.1,PROJECT_MANDATORY,FEASIBILITY,true,,0,Zoning regulation,C-COM-002,DRW-COM-002,true,CIVIL_ENGINEER,[]
PRJ_075,boundaries,coastline_wkt,Línea de costa (offshore/marino),string,-,WKT LINESTRING,,,,CONDITIONAL,FEASIBILITY,"technology in [PV_FLOATING, WIND_OFFSHORE, MARINE]",,,Nautical chart,C-COM-002,DRW-COM-002,true,GEODESIST,[]
PRJ_080,exclusions,exclusion_archaeological,Zonas arqueológicas excluidas,array,-,MULTIPOLYGON WKT,,,,PROJECT_MANDATORY,FEASIBILITY,true,,[],Cultural heritage study,C-COM-002,DRW-COM-002,true,ENVIRONMENTAL_LEAD,[]
PRJ_081,exclusions,exclusion_environmental,Zonas ambientales sensibles,array,-,MULTIPOLYGON WKT,,,,PROJECT_MANDATORY,FEASIBILITY,true,,[],Environmental impact study,C-COM-002,DRW-COM-002,true,ENVIRONMENTAL_LEAD,[]
PRJ_082,exclusions,exclusion_water_bodies,Cuerpos de agua excluidos,array,-,MULTIPOLYGON WKT,,,,PROJECT_MANDATORY,FEASIBILITY,true,,[],Hydrology study,C-COM-002,DRW-COM-002,true,HYDROLOGIST,[]
PRJ_083,exclusions,exclusion_high_voltage_corridor,Corredores de alta tensión excluidos,array,-,MULTIPOLYGON WKT,,,,CONDITIONAL,FEASIBILITY,has_existing_transmission_line == true,,[],Grid survey,C-COM-002,DRW-COM-002,true,ELECTRICAL_ENGINEER,[]
PRJ_084,exclusions,exclusion_aviation,Zonas de restricción aeronáutica,array,-,MULTIPOLYGON WKT,,,,CONDITIONAL,FEASIBILITY,near_airport_within_15km == true,,[],Aviation authority letter,C-COM-002,DRW-COM-002,true,CIVIL_ENGINEER,[]
PRJ_085,exclusions,exclusion_mining_concession,Concesiones mineras excluidas,array,-,MULTIPOLYGON WKT,,,,CONDITIONAL,FEASIBILITY,overlaps_mining_zone == true,,[],INGEMMET report,C-COM-002,DRW-COM-002,true,CIVIL_ENGINEER,[]
PRJ_090,geotechnical,geotech_report_source,Fuente del estudio geotécnico,string,-,file reference,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Geotechnical report,C-COM-004;C-COM-005,DRW-COM-003,true,GEOTECH_ENGINEER,[]
PRJ_091,geotechnical,soil_type_uscs,Clasificación USCS del suelo,enum,-,USCS codes GW|GP|GM|GC|SW|SP|SM|SC|ML|CL|OL|MH|CH|OH|PT,GW,PT,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Geotechnical report,C-COM-004,DRW-COM-003,true,GEOTECH_ENGINEER,[]
PRJ_092,geotechnical,bearing_capacity_kPa,Capacidad de carga admisible,number,kPa,-,10,1000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,0,Geotechnical report,C-COM-004,DRW-COM-003,true,GEOTECH_ENGINEER,[]
PRJ_093,geotechnical,friction_angle_deg,Ángulo de fricción efectivo,number,degree,-,0,45,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Geotechnical report,C-COM-004,DRW-COM-003,true,GEOTECH_ENGINEER,[]
PRJ_094,geotechnical,cohesion_kPa,Cohesión efectiva,number,kPa,-,0,200,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Geotechnical report,C-COM-004,DRW-COM-003,true,GEOTECH_ENGINEER,[]
PRJ_095,geotechnical,groundwater_depth_m,Profundidad del nivel freático,number,m,below ground level,0.1,200,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Geotechnical report,C-COM-004,DRW-COM-003,true,GEOTECH_ENGINEER,[]
PRJ_096,geotechnical,liquefaction_susceptibility,Susceptibilidad a licuación,boolean,-,true|false,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,false,Geotechnical report,C-COM-004,DRW-COM-003,true,GEOTECH_ENGINEER,[]
PRJ_097,geotechnical,active_fault_distance_km,Distancia a falla activa,number,km,-,0,500,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,INGEMMET fault map,C-COM-004,DRW-COM-003,true,GEOTECH_ENGINEER,[]
PRJ_100,climate,meteo_data_source,Fuente de datos meteorológicos,string,-,file reference,,,,PROJECT_MANDATORY,FEASIBILITY,true,,,Meteo study,C-COM-006,-,true,METEOROLOGIST,[]
PRJ_101,climate,tmy_year,Año típico meteorológico,integer,-,1991-2030,1991,2030,,PROJECT_MANDATORY,FEASIBILITY,true,,,Meteo study,C-COM-006,-,true,METEOROLOGIST,[]
PRJ_102,climate,annual_ghi_kwh_m2,Irradiancia global horizontal anual,number,kWh/m2/year,-,400,2600,1,PROJECT_MANDATORY,FEASIBILITY,"technology in [PV_GROUND, PV_ROOF_CARPORT, PV_FLOATING]",,,Meteo study,C-COM-006,-,true,METEOROLOGIST,[]
PRJ_103,climate,annual_dni_kwh_m2,Irradiancia directa normal anual,number,kWh/m2/year,-,800,3200,1,PROJECT_MANDATORY,FEASIBILITY,"technology in [PV_GROUND, CSP, SOLAR_THERMAL]",,,Meteo study,C-COM-006,-,true,METEOROLOGIST,[]
PRJ_104,climate,annual_dhi_kwh_m2,Irradiancia difusa horizontal anual,number,kWh/m2/year,-,200,1200,1,CONDITIONAL,FEASIBILITY,"technology in [PV_GROUND, PV_ROOF_CARPORT, PV_FLOATING]",,,Meteo study,C-COM-006,-,true,METEOROLOGIST,[]
PRJ_105,climate,annual_avg_wind_speed_ms,Velocidad media anual de viento a altura de cubo,number,m/s,at hub height,0,15,0.01,PROJECT_MANDATORY,FEASIBILITY,"technology in [WIND_ONSHORE, WIND_OFFSHORE]",,,Wind measurement campaign,C-COM-006,-,true,METEOROLOGIST,[]
PRJ_106,climate,annual_avg_temperature_c,Temperatura media anual,number,degree C,-,-30,40,0.1,PROJECT_MANDATORY,FEASIBILITY,true,,,Meteo study,C-COM-006,-,true,METEOROLOGIST,[]
PRJ_107,climate,extreme_max_temp_c,Temperatura máxima extrema,number,degree C,-,-40,55,0.1,PROJECT_MANDATORY,FEASIBILITY,true,,,Meteo study,C-COM-006,-,true,METEOROLOGIST,[]
PRJ_110,grid,grid_connection_point_id,Punto de conexión a la red,string,-,substation code,,,,PROJECT_MANDATORY,FEASIBILITY,true,,,Grid connection study,C-COM-007;C-COM-008,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_111,grid,grid_nominal_voltage_kv,Tensión nominal de conexión,number,kV,-,0.4,500,0.001,PROJECT_MANDATORY,FEASIBILITY,true,,,Grid connection study,C-COM-007,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_112,grid,grid_frequency_hz,Frecuencia nominal,number,Hz,-,50,60,0.01,PROJECT_MANDATORY,FEASIBILITY,true,,60,Grid connection study,C-COM-007,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_113,grid,grid_short_circuit_capacity_mva,Capacidad de cortocircuito,number,MVA,-,1,10000,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Grid connection study,C-COM-007,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_114,grid,grid_xr_ratio,Relación X/R en punto de conexión,number,-,-,1,50,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Grid connection study,C-COM-007,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_115,grid,grid_interconnection_standard,Norma de interconexión,enum,-,IEEE_1547|IEC_61727|CNE_Suministro|OTHER,IEEE_1547,CNE_Suministro,,PROJECT_MANDATORY,FEASIBILITY,true,,,Grid connection study,C-COM-007,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_116,grid,grid_pcc_latitude,Latitud del punto de conexión,number,degree,WGS84,-90,90,1e-08,PROJECT_MANDATORY,FEASIBILITY,true,,,Grid survey,C-COM-007,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_117,grid,grid_pcc_longitude,Longitud del punto de conexión,number,degree,WGS84,-180,180,1e-08,PROJECT_MANDATORY,FEASIBILITY,true,,,Grid survey,C-COM-007,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_120,equipment,total_installed_capacity_mw,Capacidad total instalada,number,MW,-,0.001,5000,0.001,PROJECT_MANDATORY,FEASIBILITY,true,,0.0,Plant layout,C-COM-008,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_121,equipment,active_power_export_kw,Potencia activa exportada nominal,number,kW,-,1,5000000,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,0.0,Plant data sheet,C-COM-007;C-COM-008,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_122,equipment,reactive_power_capability_kvar,Capacidad reactiva,number,kVAR,-,0,5000000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,0,Plant data sheet,C-COM-008,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_123,equipment,power_factor_nominal,Factor de potencia nominal,number,-,leading/lagging,0.8,1.0,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Plant data sheet,C-COM-008,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_124,equipment,inverter_count,Número de inversores,integer,-,-,1,100000,1,CONDITIONAL,BASIC_ENGINEERING,"technology in [PV_GROUND, PV_ROOF_CARPORT, PV_FLOATING, BESS]",,0,Inverter datasheet,C-COM-008,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_125,equipment,transformer_count,Número de transformadores,integer,-,-,1,10000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,0,Transformer datasheet,C-COM-008,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_126,equipment,auxiliary_load_kw,Carga auxiliar de la planta,number,kW,-,0,10000,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Single line diagram,C-COM-008,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_127,equipment,auxiliary_load_critical_kw,Carga auxiliar crítica,number,kW,-,0,5000,0.1,CONDITIONAL,BASIC_ENGINEERING,"technology in [BESS, HYBRID_MICROGRID]",,,Single line diagram,C-COM-008,DRW-COM-004,true,ELECTRICAL_ENGINEER,[]
PRJ_130,safety,fire_protection_design_basis,Memoria de diseño de protección contra incendios,string,-,file reference,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Fire protection report,C-COM-009,DRW-COM-005,true,SAFETY_ENGINEER,[]
PRJ_131,safety,hazardous_area_classification,Clasificación de áreas peligrosas,array,-,"JSON array of {zone_id, zone_class, gas, temperature_class}",,,,CONDITIONAL,DETAILED_ENGINEERING,"technology in [BIOGAS, BIOMASS, HYDROGEN, GEOTHERMAL]",,[],HAZOP / area classification study,C-COM-009,DRW-COM-005,true,SAFETY_ENGINEER,[]
PRJ_132,safety,sil_target_level,Nivel SIL objetivo por SIF,array,-,"JSON array of {sif_id, sil_target: SIL1|SIL2|SIL3|SIL4}",,,,CONDITIONAL,DETAILED_ENGINEERING,"technology in [BIOMASS, BIOGAS, HYDROGEN, BESS]",,[],SIL study,C-COM-009,DRW-COM-005,true,SAFETY_ENGINEER,[]
PRJ_133,safety,earthing_system_type,Sistema de puesta a tierra,enum,-,TN-C|TN-S|TN-C-S|TT|IT,TN-S,IT,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,TN-S,Earthing study,C-COM-009,DRW-COM-005,true,ELECTRICAL_ENGINEER,[]
PRJ_134,safety,lightning_protection_level,Nivel de protección contra rayos (LPL),enum,-,LPL_I|LPL_II|LPL_III|LPL_IV,LPL_I,LPL_IV,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Lightning protection study,C-COM-009,DRW-COM-005,true,ELECTRICAL_ENGINEER,[]
PRJ_135,safety,emergency_shutdown_system,Sistema de parada de emergencia (ESD),boolean,-,true|false,,,,CONDITIONAL,BASIC_ENGINEERING,"technology in [BIOMASS, BIOGAS, HYDROGEN, GEOTHERMAL, HYDRO]",,false,ESD philosophy,C-COM-009,DRW-COM-005,true,SAFETY_ENGINEER,[]
PRJ_136,safety,fire_water_demand_m3_h,Demanda de agua contra incendios,number,m3/h,-,0,2000,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,0,Fire water calculation,C-COM-009,DRW-COM-005,true,SAFETY_ENGINEER,[]
PRJ_137,safety,gas_detection_zones,Zonas con detección de gas,array,-,"JSON array of {zone_id, gas_type, setpoint_ppm}",,,,CONDITIONAL,DETAILED_ENGINEERING,"technology in [BIOGAS, HYDROGEN, GEOTHERMAL]",,[],Detection layout,C-COM-009,DRW-COM-005,true,SAFETY_ENGINEER,[]
PRJ_140,environmental,eia_classification,Categoría de EIA según SEIA,enum,-,I|II|III|DIA|EIA-d|EIA-sd,I,EIA-sd,,PROJECT_MANDATORY,FEASIBILITY,country_iso==PE,,,EIA classification letter,-,-,true,ENVIRONMENTAL_LEAD,[]
PRJ_141,environmental,eia_approval_reference,Referencia de aprobación EIA,string,-,MINAM/DIGESA reference,,,,CONDITIONAL,BASIC_ENGINEERING,eia_classification != DIA,,,EIA approval certificate,-,-,true,ENVIRONMENTAL_LEAD,[]
PRJ_142,environmental,water_extraction_permit_reference,Permiso de uso de agua,string,-,ANA reference,,,,CONDITIONAL,BASIC_ENGINEERING,"technology in [HYDRO, GEOTHERMAL, BESS, HYDROGEN, CSP, BIOMASS, BIOGAS]",,,ANA permit,-,-,true,ENVIRONMENTAL_LEAD,[]
PRJ_143,environmental,atmospheric_emission_permit,Permiso de emisiones atmosféricas,string,-,MINAM reference,,,,CONDITIONAL,BASIC_ENGINEERING,"technology in [BIOMASS, BIOGAS, GEOTHERMAL]",,,Emission permit,-,-,true,ENVIRONMENTAL_LEAD,[]
PRJ_144,environmental,noise_baseline_db,Nivel de ruido ambiental de base,number,dB(A),-,0,120,0.1,PROJECT_MANDATORY,FEASIBILITY,true,,,Environmental baseline study,-,-,true,ENVIRONMENTAL_LEAD,[]
PRJ_145,environmental,ecological_corridor_wkt,Corredores ecológicos en WKT,array,-,MULTIPOLYGON WKT,,,,PROJECT_MANDATORY,FEASIBILITY,true,,[],Environmental study,C-COM-002,DRW-COM-002,true,ENVIRONMENTAL_LEAD,[]
PRJ_150,control,scada_architecture_type,Tipo de arquitectura SCADA,enum,-,CENTRALIZED|DISTRIBUTED|HIERARCHICAL|CLOUD_HYBRID,CENTRALIZED,CLOUD_HYBRID,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Control philosophy,C-COM-010,DRW-COM-006,true,CONTROL_ENGINEER,[]
PRJ_151,control,scada_comm_protocol,Protocolo de comunicación SCADA,enum,-,IEC_60870-5-104|IEC_61850|MODBUS_TCP|DNP3|OPC_UA,IEC_60870-5-104,OPC_UA,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,,Control philosophy,C-COM-010,DRW-COM-006,true,CONTROL_ENGINEER,[]
PRJ_152,control,rtu_count,Número de RTUs,integer,-,-,0,10000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,0,Control architecture,C-COM-010,DRW-COM-006,true,CONTROL_ENGINEER,[]
PRJ_153,control,control_room_location,Ubicación de sala de control,enum,-,ON_SITE|OFF_SITE|REMOTE_BOTH,ON_SITE,REMOTE_BOTH,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,ON_SITE,Control philosophy,C-COM-010,DRW-COM-006,true,CONTROL_ENGINEER,[]
