field_id,category,name_es,description,data_type,unit,allowed_values,min_value,max_value,precision,requirement_class,required_from_stage,conditional_expression,prohibited_default,expected_source_document,extraction_hints,used_by_calculation_ids,used_by_drawing_ids,blocking_if_missing,review_role,source_ids
MAR-011,metocean,Hs_50yr_m,Altura significativa de ola extremal con período de retorno 50 años,float,m,"[1,25]",1,25,2,PROHIBITED_TO_ASSUME,FEASIBILITY,true,true,Estudio metocean extremal (Gumbel/Weibull),Hs extremal 50 años,MAR-C-001;MAR-C-004;MAR-C-006,MAR-DRW-001;MAR-DRW-003;MAR-DRW-008;MAR-DRW-011,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;DNV_OS_J101;DNV_OS_C101;DNV_OS_E301;DNV_RP_C205;DNV_OS_J103_O;DNV_ST_0519;IEC_TS_62600_2
MAR-012,metocean,Tp_50yr_s,Período pico espectral asociado al Hs extremal 50 años,float,s,"[3,25]",3,25,1,PROHIBITED_TO_ASSUME,FEASIBILITY,true,true,Estudio metocean extremal,Período pico de la ola extremal,MAR-C-001;MAR-C-004;MAR-C-006;MAR-C-030,MAR-DRW-001;MAR-DRW-003;MAR-DRW-011,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;DNV_OS_J101;DNV_OS_C101;DNV_OS_E301;DNV_RP_C205;DNV_OS_J103_O;DNV_ST_0519
MAR-013,metocean,Hs_1yr_m,Altura significativa de ola con período de retorno 1 año,float,m,"[0.5,15]",0.5,15,2,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Estudio metocean,Hs anual para operación,MAR-C-001;MAR-C-004,MAR-DRW-001;MAR-DRW-003,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;IEC_TS_62600_2
MAR-014,metocean,Tp_1yr_s,Período pico asociado al Hs anual de 1 año,float,s,"[2,18]",2,18,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Estudio metocean,Período pico del Hs anual,MAR-C-001;MAR-C-002;MAR-C-030,MAR-DRW-001;MAR-DRW-003,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;IEC_TS_62600_2
MAR-015,metocean,Tm_mean_wave_period_s,Período medio espectral de ola en el sitio,float,s,"[2,15]",2,15,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,true,Estudio metocean espectral,Tm01 o Tm02,MAR-C-002;MAR-C-030,MAR-DRW-001;MAR-DRW-003,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;IEC_TS_62600_2
MAR-016,metocean,wave_spectrum_type,Tipo de espectro de ola dominante en el sitio,enum,-,"[JONSWAP,Pierson_Moskowitz,TMA,torsethaugen]",,,,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Análisis espectral del estudio metocean,Espectro de ola dominante,MAR-C-030;MAR-C-004,MAR-DRW-001;MAR-DRW-003,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;DNV_RP_C205
MAR-017,metocean,wave_power_flux_kW_per_m,Flujo de potencia de ola por metro de cresta en el sitio,float,kW/m,"[0.1,100]",0.1,100,2,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Estudio de recurso undimotriz,Flujo de energía por metro de cresta,MAR-C-026;MAR-C-027,MAR-DRW-001;MAR-DRW-003,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;IEC_TS_62600_1;IRENA_OFFSHORE_2023
MAR-018,metocean,predominant_wave_direction_deg,Dirección predominante de ola en el sitio (de donde viene),float,deg,"[0,360]",0,360,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Estudio metocean con rosa de olas,Dirección de origen,MAR-C-026;MAR-C-004;MAR-C-030,MAR-DRW-001;MAR-DRW-003;MAR-DRW-011,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;DNV_RP_C205
MAR-019,metocean,wind_speed_50yr_10m_ms,Velocidad de viento extremal 50 años a 10 m sobre LAT (10-min mean),float,m/s,"[10,80]",10,80,2,PROHIBITED_TO_ASSUME,FEASIBILITY,true,true,Estudio metocean extremal,Viento 10-min mean 50 años,MAR-C-001;MAR-C-006,MAR-DRW-001;MAR-DRW-011,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;DNV_RP_C205;DNV_OS_J101
MAR-020,metocean,wind_speed_1yr_10m_ms,Velocidad de viento anual 1 año a 10 m sobre LAT,float,m/s,"[5,40]",5,40,2,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Estudio metocean,Viento 10-min mean 1 año,MAR-C-001;MAR-C-006,MAR-DRW-001;MAR-DRW-011,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;DNV_RP_C205
MAR-021,metocean,wind_direction_predominant_deg,Dirección predominante del viento en el sitio,float,deg,"[0,360]",0,360,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,true,Estudio metocean con rosa de vientos,Dirección de origen,MAR-C-006;MAR-C-026,MAR-DRW-001;MAR-DRW-011,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;DNV_RP_C205
MAR-022,metocean,current_speed_50yr_ms,Velocidad de corriente marina extremal 50 años a profundidad del dispositivo,float,m/s,"[0.5,6]",0.5,6,2,PROHIBITED_TO_ASSUME,FEASIBILITY,true,true,Estudio metocean ADCP,Corriente extremal 50 años,MAR-C-003;MAR-C-004;MAR-C-022;MAR-C-024,MAR-DRW-001;MAR-DRW-003;MAR-DRW-011,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;DNV_RP_C205;IEC_TS_62600_2
MAR-023,metocean,current_speed_mean_ms,Velocidad media de corriente marina en el sitio,float,m/s,"[0.05,3]",0.05,3,3,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,true,Estudio metocean ADCP,Velocidad media de corriente,MAR-C-022;MAR-C-024;MAR-C-025,MAR-DRW-001;MAR-DRW-003,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;DNV_RP_C205
MAR-024,metocean,current_direction_predominant_deg,Dirección predominante de la corriente marina,float,deg,"[0,360]",0,360,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Estudio metocean ADCP,Rosa de corrientes,MAR-C-024;MAR-C-025,MAR-DRW-001;MAR-DRW-003,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;DNV_RP_C205
MAR-025,metocean,water_density_kg_m3,Densidad del agua de mar en el sitio (superficie),float,kg/m3,"[1010,1030]",1010,1030,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,true,Estudio oceanográfico,Densidad salina,MAR-C-003;MAR-C-004;MAR-C-022,MAR-DRW-001;MAR-DRW-003,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;IAPWS_IF97;ISO_6107_1
MAR-026,metocean,seawater_temperature_surface_C,Temperatura superficial del agua de mar en el sitio,float,degC,"[5,35]",5,35,1,PROHIBITED_TO_ASSUME,FEASIBILITY,true,true,Estudio oceanográfico CTD,T superficie,MAR-C-017;MAR-C-018;MAR-C-020,MAR-DRW-001;MAR-DRW-016,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;IAPWS_IF97;ISO_6107_1
MAR-027,metocean,seawater_temperature_deep_C,Temperatura del agua de mar a profundidad de toma de agua fría OTEC (700-1000m),float,degC,"[2,10]",2,10,1,PROHIBITED_TO_ASSUME,FEASIBILITY,device_type contains OTEC,true,Estudio oceanográfico CTD profundo,T profunda para OTEC,MAR-C-017;MAR-C-018;MAR-C-019;MAR-C-020,MAR-DRW-016,true,PROCESS_ENGINEER,ASME_BPVC_VIII_1_2023;ISO_15547_1;IAPWS_IF97;ASME_B31_3_2022;ASME_PTC_10;IAPWS_IF97;ISO_6107_1
MAR-028,metocean,seawater_salinity_PSU,Salinidad del agua de mar en PSU (Practical Salinity Unit),float,PSU,"[30,40]",30,40,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,true,Estudio oceanográfico CTD,Salinidad superficial,MAR-C-017;MAR-C-018;MAR-C-020,MAR-DRW-001;MAR-DRW-016,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;ISO_6107_1
MAR-029,metocean,storm_surge_50yr_m,Marea de tormenta extremal 50 años sobre LAT,float,m,"[0.1,5]",0.1,5,2,PROHIBITED_TO_ASSUME,FEASIBILITY,true,true,Estudio metocean extremal,Storm surge 50 años,MAR-C-001;MAR-C-004;MAR-C-006,MAR-DRW-001;MAR-DRW-003;MAR-DRW-008,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;DNV_RP_C205
MAR-030,metocean,tidal_range_spring_m,Rango de marea viva en el sitio (diferencia pleamar-bajamar),float,m,"[0.1,12]",0.1,12,2,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Tabla de mareas locales o estudio oceanográfico,Spring tidal range,MAR-C-024;MAR-C-025,MAR-DRW-001;MAR-DRW-003,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;ISO_6107_1
MAR-031,metocean,marine_growth_thickness_mm,Espesor de crecimiento marino (marine growth) en estructuras sumergidas,float,mm,"[0,300]",0,300,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Estudio de bioincrustación local o DNV-RP-C205,Espesor en zona de marea a fondo,MAR-C-003;MAR-C-015,MAR-DRW-008;MAR-DRW-011,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;DNV_RP_C205;IEC_TS_62600_2
MAR-032,metocean,scour_depth_expected_m,Profundidad esperada de socavación alrededor de fundaciones,float,m,"[0,5]",0,5,2,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Estudio geotécnico marino o Soulsby,Scour depth esperado,MAR-C-014,MAR-DRW-007;MAR-DRW-008,true,GEOTECHNICAL_ENGINEER,ISO_14656;DNV_OS_J101;DNV_OS_C101;ISO_14685;DNV_OS_J101;DNV_RP_C205
MAR-033,metocean,marine_growth_density_kg_m3,Densidad del crecimiento marino para cálculo de cargas,float,kg/m3,"[800,1400]",800,1400,5,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,true,Estudio de bioincrustación local,Densidad media del marine growth,MAR-C-015,MAR-DRW-008;MAR-DRW-011,true,METOCEAN_ENGINEER,DNV_RP_C205;IEC_TS_62600_2;NASA_POWER;ISO_6107_1;DNV_RP_C205
MAR-034,device,device_type,Tipo de dispositivo de energía marina instalado,enum,-,"[tidal_stream_turbine_HA,tidal_stream_turbine_VA,WEC_attenuator,WEC_point_absorber,WEC_terminator,WEC_overtopping,OTEC_closed_cycle,OTEC_open_cycle,OTEC_hybrid,current_turbine_HA,current_turbine_VA]",,,,PROHIBITED_TO_ASSUME,FEASIBILITY,true,true,Memoria descriptiva del proyecto,Tipo de dispositivo marino,MAR-C-021;MAR-C-022;MAR-C-023;MAR-C-026;MAR-C-027,MAR-DRW-003;MAR-DRW-011;MAR-DRW-016,true,PROJECT_MANAGER,IEC_TS_62600_1;IEC_TS_62600_1;IEC_TS_62600_2;IEC_TS_62600_30;DNV_RP_C205;ASME_BPVC_VIII_1_2023;ISO_15547_1;IAPWS_IF97;ASME_B31_3_2022;ASME_PTC_10
MAR-035,device,device_rated_power_kW,Potencia nominal unitaria del dispositivo marino,float,kW,"[10,20000]",10,20000,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Hoja de datos del fabricante del dispositivo,Potencia nominal,MAR-C-021;MAR-C-022;MAR-C-025,MAR-DRW-003;MAR-DRW-010,true,ELECTRICAL_ENGINEER,IEC_TS_62600_2;IEC_TS_62600_30;ASME_PTC_10;ISO_1940_1;IEC_TS_62600_2;IEC_TS_62600_30
MAR-036,device,device_count_total,Número total de dispositivos marinos en el parque,int,-,"[1,500]",1,500,0,PROJECT_MANDATORY,BASIC_ENGINEERING,true,true,Memoria descriptiva del proyecto,Cantidad total,MAR-C-025;MAR-C-028,MAR-DRW-002;MAR-DRW-003,true,PROJECT_MANAGER,IEC_TS_62600_2;IRENA_OFFSHORE_2023
MAR-037,device,device_spacing_multiple_diameter,Separación entre dispositivos en múltiplos del diámetro del rotor/dislpositivo,float,-,"[5,15]",5,15,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Estudio de layout del array,Múltiplo de D (mínimo 7D recomendado),MAR-C-025,MAR-DRW-003,true,LEAD_ENGINEER_CIVIL,IEC_TS_62600_2;DNV_OS_C101;DNV_RP_C205
MAR-038,device,IEC_TS_62600_class,Clase de severidad del sitio según IEC TS 62600-2,enum,-,"[1,2,3,4]",,,,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,true,true,Estudio metocean clasificación IEC TS 62600-2,"Clase 1=calmado,4=extremal",MAR-C-001;MAR-C-004;MAR-C-006,MAR-DRW-001;MAR-DRW-003,true,METOCEAN_ENGINEER,IEC_TS_62600_2;DNV_OS_J101;DNV_OS_C101;DNV_OS_E301;DNV_RP_C205;DNV_OS_J103_O;DNV_ST_0519
MAR-039,tidal_turbine,tidal_turbine_rotor_diameter_m,Diámetro del rotor de la turbina de marea,float,m,"[1,25]",1,25,2,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,device_type contains tidal_stream_turbine,true,Hoja de datos del dispositivo,Diámetro del rotor,MAR-C-022;MAR-C-023,MAR-DRW-003;MAR-DRW-008,true,MECHANICAL_ENGINEER,ASME_PTC_10;ISO_1940_1;IEC_TS_62600_2;IEC_TS_62600_30;IEC_TS_62600_2
MAR-040,tidal_turbine,tidal_turbine_axis_type,Tipo de eje de la turbina de marea (horizontal/vertical),enum,-,"[horizontal,vertical]",,,,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,device_type contains tidal_stream_turbine,true,Hoja de datos del dispositivo,Eje HA o VA,MAR-C-022;MAR-C-023,MAR-DRW-003;MAR-DRW-008,true,MECHANICAL_ENGINEER,ASME_PTC_10;ISO_1940_1;IEC_TS_62600_2;IEC_TS_62600_30;IEC_TS_62600_1
MAR-041,tidal_turbine,tidal_turbine_rated_speed_rpm,Velocidad nominal de la turbina de marea,float,rpm,"[5,200]",5,200,1,TECHNOLOGY_MANDATORY,DETAILED_ENGINEERING,device_type contains tidal_stream_turbine,false,Hoja de datos del fabricante,RPM nominal,MAR-C-022;MAR-C-023,MAR-DRW-003;MAR-DRW-013,false,MECHANICAL_ENGINEER,ASME_PTC_10;ISO_1940_1;IEC_TS_62600_2;IEC_TS_62600_30;ISO_1940_1
MAR-042,tidal_turbine,tidal_turbine_efficiency_peak_pct,Eficiencia pico de la turbina de marea,float,%,"[30,55]",30,55,1,TECHNOLOGY_MANDATORY,DETAILED_ENGINEERING,device_type contains tidal_stream_turbine,false,Hoja de datos del fabricante o curva Cp,Eficiencia pico Cp,MAR-C-022;MAR-C-023,MAR-DRW-003;MAR-DRW-010,false,MECHANICAL_ENGINEER,ASME_PTC_10;ISO_1940_1;IEC_TS_62600_2;IEC_TS_62600_30;IEC_TS_62600_2
MAR-043,tidal_turbine,tidal_turbine_cut_in_speed_ms,Velocidad de corriente de arranque (cut-in) de la turbina de marea,float,m/s,"[0.5,2]",0.5,2,2,TECHNOLOGY_MANDATORY,DETAILED_ENGINEERING,device_type contains tidal_stream_turbine,false,Hoja de datos del fabricante,Velocidad de cut-in,MAR-C-022;MAR-C-025,MAR-DRW-003;MAR-DRW-013,false,MECHANICAL_ENGINEER,ASME_PTC_10;ISO_1940_1;IEC_TS_62600_2;IEC_TS_62600_30;IEC_TS_62600_2
MAR-044,wec,WEC_subtype,Subtipo de convertidor de energía de ola (WEC),enum,-,"[attenuator,point_absorber,terminator,overtopping]",,,,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,device_type contains WEC,true,Memoria descriptiva del proyecto,Subtipo de WEC,MAR-C-021;MAR-C-026;MAR-C-027,MAR-DRW-003;MAR-DRW-011,true,PROJECT_MANAGER,IEC_TS_62600_1;IEC_TS_62600_2;IEC_TS_62600_30;DNV_RP_C205;IEC_TS_62600_1
MAR-045,wec,WEC_capture_width_ratio,Ancho de captura relativo del WEC (proporción de energía capturada),float,-,"[0.05,0.80]",0.05,0.8,3,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,device_type contains WEC,false,Ensayos en tanque o报告中 IEA,Capture width ratio,MAR-C-021;MAR-C-027,MAR-DRW-003,false,MECHANICAL_ENGINEER,IEC_TS_62600_1;IEC_TS_62600_2;IEC_TS_62600_30;DNV_RP_C205;IEC_TS_62600_2;IRENA_OFFSHORE_2023
MAR-046,wec,WEC_PTO_type,Tipo de Take-Off de potencia del WEC,enum,-,"[linear_generator,hydraulic,mechanical,direct_drive]",,,,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,device_type contains WEC,true,Hoja de datos del WEC,PTO type,MAR-C-021,MAR-DRW-003;MAR-DRW-013,true,ELECTRICAL_ENGINEER,IEC_TS_62600_1;IEC_TS_62600_2;IEC_TS_62600_30;DNV_RP_C205;IEC_TS_62600_30
MAR-047,wec,WEC_characteristic_length_m,Longitud característica del WEC (para Morrison/difracción),float,m,"[1,200]",1,200,1,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,device_type contains WEC,true,Hoja de datos del WEC,L característica,MAR-C-004;MAR-C-026,MAR-DRW-003;MAR-DRW-008,true,MECHANICAL_ENGINEER,IEC_TS_62600_1;IEC_TS_62600_2;IEC_TS_62600_30;DNV_RP_C205;DNV_RP_C205
MAR-048,wec,WEC_draught_m,Calado operativo del WEC,float,m,"[1,30]",1,30,2,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,device_type contains WEC,false,Hoja de datos del WEC,Draught operativo,MAR-C-004;MAR-C-006,MAR-DRW-003;MAR-DRW-008,false,MECHANICAL_ENGINEER,IEC_TS_62600_1;IEC_TS_62600_2;IEC_TS_62600_30;DNV_RP_C205;DNV_OS_J103_O
MAR-049,otec,OTEC_cycle_type,Tipo de ciclo termodinámico OTEC,enum,-,"[closed,open,hybrid]",,,,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,device_type contains OTEC,true,Memoria descriptiva del proyecto,Tipo de ciclo OTEC,MAR-C-017;MAR-C-018;MAR-C-019;MAR-C-020,MAR-DRW-016,true,PROCESS_ENGINEER,ASME_BPVC_VIII_1_2023;ISO_15547_1;IAPWS_IF97;ASME_B31_3_2022;ASME_PTC_10;IAPWS_IF97
MAR-050,otec,OTEC_working_fluid,Fluido de trabajo del ciclo cerrado OTEC,enum,-,"[ammonia_NH3,R134a,propylene,flouropropane,water_steam]",,,,PROHIBITED_TO_ASSUME,BASIC_ENGINEERING,"OTEC_cycle_type in [closed,hybrid]",true,Memoria descriptiva del proyecto OTEC,Fluido de trabajo cerrado,MAR-C-018;MAR-C-019;MAR-C-020,MAR-DRW-016,true,PROCESS_ENGINEER,ASME_B31_3_2022;IEC_60079_10_1;IEC_61511_1;NFPA_497_2024;MINEM_DS_032_2003;ASME_BPVC_VIII_1_2023;ISO_15547_1;IAPWS_IF97;ASME_B31_3_2022;ASME_PTC_10
MAR-051,otec,OTEC_cold_water_pipe_diameter_m,Diámetro del tubo de toma de agua fría OTEC,float,m,"[0.5,10]",0.5,10,2,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,device_type contains OTEC,true,Hoja de datos del sistema OTEC,Diámetro CWP,MAR-C-017;MAR-C-020,MAR-DRW-008;MAR-DRW-016,true,MECHANICAL_ENGINEER,ASME_B31_3_2022;ASME_BPVC_VIII_1_2023;DNV_OS_C101;IAPWS_IF97;ASME_B31_3_2022
MAR-052,otec,OTEC_cold_water_intake_depth_m,Profundidad de toma de agua fría OTEC,float,m,"[500,1500]",500,1500,1,PROHIBITED_TO_ASSUME,FEASIBILITY,device_type contains OTEC,true,Estudio oceanográfico CTD profundo,Profundidad de toma (típica 700-1000m),MAR-C-017;MAR-C-020,MAR-DRW-016,true,PROCESS_ENGINEER,ASME_BPVC_VIII_1_2023;ISO_15547_1;IAPWS_IF97;ASME_B31_3_2022;ASME_PTC_10;ISO_6107_1;IAPWS_IF97
MAR-053,otec,OTEC_hot_water_intake_depth_m,Profundidad de toma de agua caliente OTEC (superficie),float,m,"[0,50]",0,50,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,device_type contains OTEC,false,Estudio oceanográfico CTD,Profundidad de toma caliente superficial,MAR-C-017;MAR-C-020,MAR-DRW-016,false,PROCESS_ENGINEER,ASME_BPVC_VIII_1_2023;ISO_15547_1;IAPWS_IF97;ASME_B31_3_2022;ASME_PTC_10;ISO_6107_1;IAPWS_IF97
MAR-054,otec,OTEC_cold_water_flow_kg_s,Flujo másico de agua fría en ciclo OTEC,float,kg/s,"[100,50000]",100,50000,1,PROHIBITED_TO_ASSUME,DETAILED_ENGINEERING,device_type contains OTEC,true,Cálculo de proceso OTEC,Flujo másico de agua fría,MAR-C-017;MAR-C-018;MAR-C-020,MAR-DRW-016,true,PROCESS_ENGINEER,ASME_BPVC_VIII_1_2023;ISO_15547_1;IAPWS_IF97;ASME_B31_3_2022;ASME_PTC_10;IAPWS_IF97
