"field_id","category","name_es","description","data_type","unit","allowed_values","min_value","max_value","precision","requirement_class","required_from_stage","conditional_expression","prohibited_default","expected_source_document","extraction_hints","used_by_calculation_ids","used_by_drawing_ids","blocking_if_missing","review_role","source_ids"
"BESS-011","cell","Tension minima de celda (Vmin)","Tension minima de descarga 0% SOC de la celda.","float","V","[1.5,4.0]","1.5","4.0","3","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de celda","Vmin discharge / cut-off","BESS-C-001|BESS-C-007|BESS-C-008","BESS-DRW-005|BESS-DRW-006","True","BATTERY_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-012","cell","Resistencia interna DC de celda","Resistencia interna DC (ohmios) de la celda medida a 1000 Hz y 25 degC.","float","mOhm","[0.1,50]","0.1","50.0","3","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de celda (IEC 61960)","Numero + mOhm","BESS-C-004|BESS-C-010|BESS-C-013","BESS-DRW-005|BESS-DRW-006","True","BATTERY_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-013","cell","Ancho de celda","Ancho fisico de la celda segun datasheet.","float","mm","[10,300]","10.0","300.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de celda (mecanicas)","Dimension con mm","BESS-C-005","BESS-DRW-005","True","MECHANICAL_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-014","cell","Alto de celda","Alto fisico de la celda segun datasheet.","float","mm","[20,1000]","20.0","1000.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de celda","Dimension con mm","BESS-C-005","BESS-DRW-005","True","MECHANICAL_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-015","cell","Profundidad de celda","Profundidad fisica de la celda segun datasheet.","float","mm","[5,200]","5.0","200.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de celda","Dimension con mm","BESS-C-005","BESS-DRW-005","True","MECHANICAL_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-016","cell","Masa de celda","Masa de la celda en kilogramos.","float","kg","[0.02,50]","0.02","50.0","3","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de celda","Numero + kg","BESS-C-005","BESS-DRW-005|BESS-DRW-015","True","MECHANICAL_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-017","cell","Tasa maxima de carga/descarga continua de celda","Tasa de corriente continua admisible de la celda expresada en C.","float","1/h","[0.1,5]","0.1","5.0","2","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de celda (IEC 62660-1)","Numero + C (1/h)","BESS-C-011|BESS-C-012|BESS-C-013","BESS-DRW-006|BESS-DRW-005","True","BATTERY_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-018","cell","Calor especifico de la celda","Calor especifico masico de la celda (J/kg/K) para modelo termico.","float","J/kg/K","[500,1500]","500.0","1500.0","1","TECHNOLOGY_OPTIONAL","BASIC_DESIGN","","False","Literatura tecnica / datasheet avanzado","Numero + J/kg/K","BESS-C-013","BESS-DRW-011","False","BATTERY_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-019","module","Celdas por modulo (series y paralelas)","Configuracion S/P de celdas por modulo (e.g. 12S2P).","string","-","SxxPx","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de modulo / BOM","Patron S12P2","BESS-C-006|BESS-C-007|BESS-C-008","BESS-DRW-005","True","BATTERY_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-020","module","Tension nominal del modulo","Tension nominal del modulo en V DC.","float","V","[12,200]","12.0","200.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de modulo","Numero + V DC","BESS-C-007|BESS-C-008","BESS-DRW-005|BESS-DRW-006","True","BATTERY_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-021","module","Capacidad energetica del modulo","Energia nominal del modulo en kWh.","float","kWh","[0.5,100]","0.5","100.0","3","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de modulo","Numero + kWh","BESS-C-007|BESS-C-008","BESS-DRW-005|BESS-DRW-006","True","BATTERY_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-022","module","Masa del modulo","Masa del modulo en kg.","float","kg","[5,500]","5.0","500.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de modulo","Numero + kg","BESS-C-005|BESS-C-008","BESS-DRW-005|BESS-DRW-015","True","MECHANICAL_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-023","module","Nivel de BMS de modulo","Indica si el modulo integra BMS de nivel modulo con balanceo.","enum","-","YES|NO","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de modulo / arquitectura BMS","Texto YES/NO","BESS-C-015","BESS-DRW-005|BESS-DRW-012","True","BATTERY_ENGINEER","IEC_62933_2_1|IEC_62619|DNV_RP_0585"
"BESS-024","module","Ancho del modulo","Ancho del modulo en mm.","float","mm","[100,2000]","100.0","2000.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de modulo","Numero + mm","BESS-C-008","BESS-DRW-005|BESS-DRW-004","True","MECHANICAL_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-025","module","Alto del modulo","Alto del modulo en mm.","float","mm","[100,2500]","100.0","2500.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de modulo","Numero + mm","BESS-C-008","BESS-DRW-005|BESS-DRW-004","True","MECHANICAL_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-026","module","Profundidad del modulo","Profundidad del modulo en mm.","float","mm","[50,1000]","50.0","1000.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de modulo","Numero + mm","BESS-C-008","BESS-DRW-005|BESS-DRW-004","True","MECHANICAL_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
"BESS-027","module","Proteccion IP del modulo","Indice de proteccion IP del modulo segun IEC 60529.","enum","-","IP00|IP20|IP54|IP65|IP66|IP67","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de modulo","Patron IPxx","BESS-C-008","BESS-DRW-005|BESS-DRW-003","True","ELECTRICAL_ENGINEER","IEC_60529"
"BESS-028","rack","Modulos por rack","Cantidad de modulos en serie por rack.","integer","-","[1,50]","1","50","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de rack","Entero positivo","BESS-C-008|BESS-C-009","BESS-DRW-004|BESS-DRW-005","True","BATTERY_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-029","rack","Tension nominal del rack (DC)","Tension nominal del rack en V DC (maximo 1500 V DC per IEC 62933-2-1).","float","V","[48,1500]","48.0","1500.0","1","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Datasheet de rack / memoria electrica","Numero + V DC","BESS-C-007|BESS-C-008|BESS-C-009","BESS-DRW-004|BESS-DRW-006","True","ELECTRICAL_ENGINEER","IEC_62933_2_1|IEC_62619|UL_9540|DNV_RP_0585"
"BESS-030","rack","Capacidad energetica del rack (kWh)","Energia nominal utilizable del rack en kWh.","float","kWh","[5,500]","5.0","500.0","2","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de rack","Numero + kWh","BESS-C-008|BESS-C-009","BESS-DRW-004|BESS-DRW-003","True","BATTERY_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-031","rack","Corriente maxima continua del rack","Corriente maxima continua del rack en A.","float","A","[5,500]","5.0","500.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de rack","Numero + A","BESS-C-011|BESS-C-012|BESS-C-013","BESS-DRW-004|BESS-DRW-006","True","ELECTRICAL_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-032","rack","Proteccion IP del rack","Indice IP del rack segun IEC 60529.","enum","-","IP20|IP42|IP54|IP55|IP65|IP66|IP67","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de rack","IPxx","BESS-C-008","BESS-DRW-004|BESS-DRW-003","True","ELECTRICAL_ENGINEER","IEC_60529"
"BESS-033","rack","Masa del rack","Masa del rack completo en kg.","float","kg","[100,5000]","100.0","5000.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de rack","Numero + kg","BESS-C-008","BESS-DRW-004|BESS-DRW-015","True","MECHANICAL_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-034","rack","Ancho del rack","Ancho del rack en mm.","float","mm","[400,2000]","400.0","2000.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de rack","Numero + mm","BESS-C-008|BESS-C-017","BESS-DRW-004|BESS-DRW-003","True","MECHANICAL_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-035","rack","Alto del rack","Alto del rack en mm.","float","mm","[1000,3000]","1000.0","3000.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de rack","Numero + mm","BESS-C-008|BESS-C-017","BESS-DRW-004|BESS-DRW-003","True","MECHANICAL_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-036","rack","Profundidad del rack","Profundidad del rack en mm.","float","mm","[300,1500]","300.0","1500.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de rack","Numero + mm","BESS-C-008|BESS-C-017","BESS-DRW-004|BESS-DRW-003","True","MECHANICAL_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-037","rack","Temperatura maxima operativa del rack","Temperatura maxima de operacion del rack en degC.","float","degC","[0,65]","0.0","65.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de rack","Numero + degC","BESS-C-013|BESS-C-014","BESS-DRW-004|BESS-DRW-011","True","PROCESS_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-038","container","Racks por contenedor","Numero de racks por contenedor.","integer","-","[1,40]","1","40","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de contenedor / layout","Entero positivo","BESS-C-009|BESS-C-010|BESS-C-017","BESS-DRW-003|BESS-DRW-004","True","BATTERY_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-039","container","Capacidad energetica del contenedor (MWh)","Energia nominal utilizable del contenedor en MWh.","float","MWh","[0.05,10]","0.05","10.0","3","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Datasheet de contenedor / memoria de capacidad","Numero + MWh","BESS-C-010|BESS-C-011","BESS-DRW-003|BESS-DRW-006","True","BATTERY_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-040","container","Potencia del contenedor (MW)","Potencia activa nominal del contenedor en MW.","float","MW","[0.01,5]","0.01","5.0","3","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Datasheet de contenedor / PCS","Numero + MW","BESS-C-011|BESS-C-018","BESS-DRW-003|BESS-DRW-007","True","ELECTRICAL_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-041","container","Capacidad de HVAC del contenedor (kW)","Capacidad termica de refrigeracion del HVAC del contenedor en kW.","float","kW","[1,200]","1.0","200.0","1","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Datasheet de contenedor / memoria HVAC","Numero + kW","BESS-C-014","BESS-DRW-003|BESS-DRW-011","True","MECHANICAL_ENGINEER","NFPA_855_2023|DNV_RP_0585|IAPWS_IF97|ISO_14617|ISO_14617_2|ISO_10628|ISO_10628_2"
"BESS-042","container","Tipo de supresion de incendio del contenedor","Sistema de supresion de incendio del contenedor (agente limpio, agua nebulizada, sprinkler NFPA 13).","enum","-","CLEAN_AGENT_NOVEC_1230|WATER_MIST|SPRINKLER_NFPA_13|AERO_SELECTION","","","0","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de proteccion contra incendio","Texto clean agent, water mist, sprinkler","BESS-C-016|BESS-C-017","BESS-DRW-009|BESS-DRW-003","True","FIRE_PROTECTION_ENGINEER","NFPA_855_2023|NFPA_13_2022|NFPA_15_2022|NFPA_20_2022|NFPA_30_2024|IEC_60079_0|IEC_60079_10_1|IEC_60079_29_1|DNV_RP_0585"
"BESS-043","container","Proteccion IP del contenedor","Indice IP del contenedor segun IEC 60529 (IP54/IP65 tipico).","enum","-","IP44|IP54|IP55|IP65|IP66|IP67","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de contenedor","IPxx","BESS-C-010","BESS-DRW-003","True","ELECTRICAL_ENGINEER","IEC_60529"
"BESS-044","container","Ancho del contenedor","Ancho exterior del contenedor en mm.","float","mm","[800,3500]","800.0","3500.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de contenedor","Numero + mm","BESS-C-017","BESS-DRW-003","True","MECHANICAL_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-045","container","Alto del contenedor","Alto exterior del contenedor en mm.","float","mm","[2000,3200]","2000.0","3200.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de contenedor","Numero + mm","BESS-C-017","BESS-DRW-003","True","MECHANICAL_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-046","container","Largo del contenedor","Largo exterior del contenedor en mm.","float","mm","[2000,20000]","2000.0","20000.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de contenedor","Numero + mm","BESS-C-017|BESS-C-018","BESS-DRW-003|BESS-DRW-001","True","MECHANICAL_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-047","container","Modo de acceso (walk-in / no walk-in)","Indica si el contenedor permite acceso personal (walk-in) o es sellado.","enum","-","WALK_IN|NON_WALK_IN","","","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de contenedor","Texto walk-in / non-walk-in","BESS-C-017","BESS-DRW-003|BESS-DRW-011","True","PROJECT_MANAGER","NFPA_855_2023|DNV_RP_0585"
"BESS-048","system","Energia nominal del BESS (MWh)","Energia nominal utilizable total del BESS en MWh.","float","MWh","[0.01,1000]","0.01","1000.0","3","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria de dimensionamiento / contrato EPC","Numero + MWh","BESS-C-010|BESS-C-011|BESS-C-024|BESS-C-028","BESS-DRW-001|BESS-DRW-003|BESS-DRW-006|BESS-DRW-007","True","PROJECT_MANAGER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-049","system","Potencia nominal del BESS (MW)","Potencia activa nominal del BESS en MW.","float","MW","[0.01,1000]","0.01","1000.0","3","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria de dimensionamiento / contrato EPC","Numero + MW","BESS-C-011|BESS-C-018|BESS-C-024","BESS-DRW-001|BESS-DRW-007","True","PROJECT_MANAGER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-050","system","Duracion del BESS (horas)","Duracion nominal en horas a potencia nominal (Energia/Potencia).","float","h","[0.25,24]","0.25","24.0","2","PROJECT_MANDATORY","FEASIBILITY","","True","Memoria de dimensionamiento","Numero + h","BESS-C-011|BESS-C-024|BESS-C-028","BESS-DRW-001|BESS-DRW-007","True","PROJECT_MANAGER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-051","system","Tasa C continua del BESS","Tasa C continua del BESS (1/duracion).","float","1/h","[0.05,4]","0.05","4.0","3","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de dimensionamiento / datasheet PCS","Numero + 1/h (C-rate)","BESS-C-011|BESS-C-012","BESS-DRW-007","True","BATTERY_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-052","system","Tasa C pico del BESS","Tasa C pico admisible por bateria durante 15 minutos.","float","1/h","[0.1,10]","0.1","10.0","2","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Datasheet de bateria / rack","Numero + C","BESS-C-011|BESS-C-012","BESS-DRW-007","True","BATTERY_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-053","system","Ratio DC/AC del BESS","Ratio DC/AC (Potencia DC bateria / Potencia AC PCS).","float","-","[0.5,2.5]","0.5","2.5","2","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria de dimensionamiento","Numero adimensional","BESS-C-011|BESS-C-018","BESS-DRW-007","True","ELECTRICAL_ENGINEER","UL_1741|IEC_62109_1|IEC_62109_2|IEC_62894|IEEE_1547_2018|IEEE_519_2022|IEEE_1547_4|IEEE_2030_2"
"BESS-054","system","Tension DC del sistema","Tension DC del bus colector del BESS en V DC.","float","V","[200,1700]","200.0","1700.0","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria electrica / SLD DC","Numero + V DC","BESS-C-007|BESS-C-008|BESS-C-009","BESS-DRW-006|BESS-DRW-007","True","ELECTRICAL_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-055","system","Numero de contenedores del BESS","Cantidad total de contenedores BESS en sitio.","integer","-","[1,200]","1","200","0","PROJECT_MANDATORY","FEASIBILITY","","True","Layout / plot plan","Entero positivo","BESS-C-010|BESS-C-017|BESS-C-018","BESS-DRW-001|BESS-DRW-002|BESS-DRW-003","True","PROJECT_MANAGER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-056","system","Eficiencia redonda del BESS (RTE)","Eficiencia redonda (round trip efficiency) del BESS en %.","float","%","[70,98]","70.0","98.0","1","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Memoria de dimensionamiento / datasheet PCS","Numero + %","BESS-C-010|BESS-C-019|BESS-C-024","BESS-DRW-007","True","BATTERY_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-057","system","DOD de diseno del BESS","Profundidad de descarga (DOD) de diseno en %.","float","%","[50,95]","50.0","95.0","1","PROHIBITED_TO_ASSUME","BASIC_DESIGN","","True","Memoria de dimensionamiento / control BMS","Numero + % DOD","BESS-C-012|BESS-C-013|BESS-C-015","BESS-DRW-007|BESS-DRW-012","True","BATTERY_ENGINEER","IEC_62933_1|IEC_62933_2_1|IEC_62933_5_1|IEC_62933_5_2|UL_9540|UL_9540A|NFPA_855_2023|DNV_RP_0585"
"BESS-058","system","Ciclos de vida garantizados","Ciclos equivalentes al 100% DOD garantizados a EOL.","integer","-","[500,15000]","500","15000","0","TECHNOLOGY_MANDATORY","PRELIMINARY","","True","Datasheet de bateria / garantia","Entero + ciclos","BESS-C-015|BESS-C-016","BESS-DRW-007","True","BATTERY_ENGINEER","IEC_62619|IEC_62660_1|IEC_62660_2|IEC_62660_3|IEC_62897|UL_1973|UL_9540|UL_9540A|DNV_RP_0585"
