field_id,category,name_es,description,data_type,unit,allowed_values,min_value,max_value,precision,requirement_class,required_from_stage,conditional_expression,prohibited_default,expected_source_document,extraction_hints,used_by_calculation_ids,used_by_drawing_ids,blocking_if_missing,review_role,source_ids
HYD-018,hydrology,design_flood_Q100_m3s,Avenida de diseño periodo retorno 100 anos,float,m3/s,-,0,100000,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Hydrological study,Gumbel/Log-Pearson/GEV,HYD-C-001;HYD-C-002,HYD-DRW-013;HYD-DRW-014,true,HYDROLOGIST,ICOLD_Bull_60
HYD-019,hydrology,design_flood_Q1000_m3s,Avenida de diseño periodo retorno 1000 anos,float,m3/s,-,0,100000,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Hydrological study,Inflow design flood (IDF),HYD-C-001;HYD-C-002,HYD-DRW-013;HYD-DRW-014,true,HYDROLOGIST,ICOLD_Bull_60;ICOLD_Bull_120
HYD-020,hydrology,design_flood_Q10000_m3s,Avenida de diseño periodo retorno 10000 anos (PMF equivalente),float,m3/s,-,0,200000,0.1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,"plant_classification in [MEDIA,PEQUENA]",PROHIBITED_TO_ASSUME,Hydrological study,ICOLD Bulletin 60,HYD-C-001;HYD-C-003,HYD-DRW-013;HYD-DRW-014,true,HYDROLOGIST,ICOLD_Bull_60
HYD-021,hydrology,probable_maximum_flood_m3s,PMF (Probable Maximum Flood) por hidrograma HMR,float,m3/s,-,0,500000,0.1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,plant_classification==MEDIA,PROHIBITED_TO_ASSUME,PMF study,PMP+HMR,HYD-C-003,HYD-DRW-013,true,HYDROLOGIST,ICOLD_Bull_60
HYD-022,hydrology,sediment_concentration_mg_L,Concentracion media de sedimentos en suspension,float,mg/L,-,0,50000,0.1,PROJECT_MANDATORY,FEASIBILITY,true,,Sediment study,Qs,HYD-C-007;HYD-C-008,HYD-DRW-003,true,HYDROLOGIST,ISO_14685;ICOLD_Bull_120
HYD-023,hydrology,sediment_load_ton_year,Carga de sedimentos anual en el sitio de captacion,float,t/year,-,0,1000000,1,PROJECT_MANDATORY,FEASIBILITY,true,,Sediment study,Suspended+bed load,HYD-C-007,HYD-DRW-003,true,HYDROLOGIST,ISO_14685
HYD-024,hydrology,sediment_d50_mm,Tamano medio de particula D50 del sedimento,float,mm,-,0.001,500,0.001,PROJECT_MANDATORY,FEASIBILITY,true,,Granulometric test,D50,HYD-C-007;HYD-C-008,HYD-DRW-003,true,GEOTECHNICAL_ENGINEER,ISO_14685
HYD-030,hydraulics,gross_head_m,Salto bruto entre nivel de embalse y nivel de cola,float,m,-,0,2000,0.01,PROJECT_MANDATORY,PRE_FEASIBILITY,true,PROHIBITED_TO_ASSUME,Topographic survey,Hgross=Nup-Ntw,HYD-C-009;HYD-C-010,HYD-DRW-005;HYD-DRW-006;HYD-DRW-008,true,LEAD_ENGINEER_HYDRO,ICOLD_Bull_120;IEC_60193
HYD-031,hydraulics,net_head_m,Salto neto en la entrada de la turbina,float,m,-,0,2000,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Hydraulic calculation memo,Hnet=Hgross-hloss,HYD-C-009;HYD-C-010;HYD-C-011,HYD-DRW-006;HYD-DRW-009,true,LEAD_ENGINEER_HYDRO,IEC_60193;IEC_60041
HYD-032,hydraulics,total_head_loss_m,Perdida total de carga en conduccion,float,m,-,0,200,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Hydraulic calc,hf+hl+hb,HYD-C-011;HYD-C-012,HYD-DRW-006,true,LEAD_ENGINEER_HYDRO,ASME_B31_1_2022;ISO_14685
HYD-033,hydraulics,friction_head_loss_m,Perdida por friccion en conducto,float,m,-,0,150,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Darcy-Weisbach,hf,HYD-C-011;HYD-C-012,HYD-DRW-006,true,LEAD_ENGINEER_HYDRO,ASME_B31_1_2022
HYD-034,hydraulics,entrance_head_loss_m,Perdida en entrada de bocatoma,float,m,-,0,5,0.001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,K entrance,K*V^2/2g,HYD-C-011,HYD-DRW-003,true,LEAD_ENGINEER_HYDRO,ASME_B31_1_2022
HYD-035,hydraulics,exit_head_loss_m,Perdida en salida a casa de maquinas,float,m,-,0,5,0.001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,K exit,K*V^2/2g,HYD-C-011,HYD-DRW-007,true,LEAD_ENGINEER_HYDRO,ASME_B31_1_2022
HYD-036,hydraulics,bends_head_loss_m,Perdida en curvas de tuberia forzada,float,m,-,0,20,0.001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,K bend,K*V^2/2g sum,HYD-C-011,HYD-DRW-006,true,LEAD_ENGINEER_HYDRO,ASME_B31_1_2022
HYD-037,hydraulics,valves_head_loss_m,Perdida en valvulas y compuertas,float,m,-,0,10,0.001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,K valve,K*V^2/2g,HYD-C-011,HYD-DRW-006,true,LEAD_ENGINEER_HYDRO,ASME_B31_1_2022
HYD-038,hydraulics,tailwater_level_design_m,Nivel de agua de cola (river tail) en condiciones de diseño,float,m,-,0,5000,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Hydrological study,River tail water,HYD-C-009;HYD-C-022,HYD-DRW-008;HYD-DRW-012,true,HYDROLOGIST,ICOLD_Bull_60;IEC_60193
HYD-039,hydraulics,normal_pool_level_m,Nivel normal de embalse (NMNE),float,m,-,0,5000,0.001,PROJECT_MANDATORY,FEASIBILITY,true,PROHIBITED_TO_ASSUME,Operation rules,Reservoir NPL,HYD-C-009;HYD-C-022,HYD-DRW-004;HYD-DRW-013,true,LEAD_ENGINEER_HYDRO,ICOLD_Bull_120;ICOLD_Bull_60
HYD-040,hydraulics,maximum_pool_level_m,Nivel maximo de embalse (NAME),float,m,-,0,5000,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Operation rules,Reservoir MPL,HYD-C-022;HYD-C-020,HYD-DRW-004;HYD-DRW-013,true,LEAD_ENGINEER_HYDRO,ICOLD_Bull_120;ICOLD_Bull_60
HYD-050,intake,intake_crest_elev_m,Cota de cresta de bocatoma,float,m,-,0,5000,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Civil drawings,Crest elevation,HYD-C-009,HYD-DRW-003;HYD-DRW-004,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120
HYD-051,intake,intake_invert_elev_m,Cota de fondo de bocatoma,float,m,-,0,5000,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Civil drawings,Invert elevation,HYD-C-009,HYD-DRW-003;HYD-DRW-004,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120
HYD-052,intake,trash_rack_clear_spacing_mm,Separacion libre entre barras de rejilla,float,mm,-,5,200,0.1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,turbine_type==PELTON,PROHIBITED_TO_ASSUME,Mechanical drawings,Bar spacing,HYD-C-023,HYD-DRW-003,true,MECHANICAL_ENGINEER,IEC_60193;ASME_B31_1_2022
HYD-053,intake,trash_rack_bar_diameter_mm,Diametro de barra de rejilla,float,mm,-,5,50,0.1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Mechanical drawings,Round bar,HYD-C-023,HYD-DRW-003,true,MECHANICAL_ENGINEER,IEC_60193
HYD-054,intake,trash_rack_angle_deg,Angulo de inclinacion de la rejilla respecto a la horizontal,float,deg,-,30,90,0.1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Mechanical drawings,70-80 typical,HYD-C-023,HYD-DRW-003,true,MECHANICAL_ENGINEER,IEC_60193
HYD-055,intake,intake_velocity_m_s,Velocidad de aproximacion al frontal de la rejilla,float,m/s,-,0.3,1.5,0.01,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Hydraulic calc,Approach velocity,HYD-C-023,HYD-DRW-003,true,LEAD_ENGINEER_HYDRO,ICOLD_Bull_120
HYD-056,intake,desander_length_m,Longitud del desarenador,float,m,-,5,100,0.01,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,sediment_d50_mm<0.5,PROHIBITED_TO_ASSUME,Civil drawings,Settling length,HYD-C-008,HYD-DRW-003,true,LEAD_ENGINEER_CIVIL,ISO_14685
HYD-057,intake,desander_width_m,Ancho del desarenador,float,m,-,1,50,0.01,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,sediment_d50_mm<0.5,PROHIBITED_TO_ASSUME,Civil drawings,Settling width,HYD-C-008,HYD-DRW-003,true,LEAD_ENGINEER_CIVIL,ISO_14685
HYD-058,intake,desander_velocity_m_s,Velocidad de paso por desarenador,float,m/s,-,0.05,0.5,0.001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,sediment_d50_mm<0.5,,Hydraulic calc,Settling velocity vs flow velocity,HYD-C-008,HYD-DRW-003,true,LEAD_ENGINEER_HYDRO,ISO_14685
HYD-059,intake,desander_settling_velocity_m_s,Velocidad de sedimentacion de particula D50,float,m/s,-,0.0001,0.5,0.0001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,sediment_d50_mm<0.5,,Stokes/Camp,Vsbased on D50,HYD-C-008,HYD-DRW-003,true,LEAD_ENGINEER_HYDRO,ISO_14685
HYD-060,intake,gate_type,Tipo de compuerta de bocatoma,enum,-,RADIAL;SLIDE;VERTICAL_LIFT,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Mechanical drawings,Intake gate type,HYD-C-023;HYD-C-026,HYD-DRW-003,true,MECHANICAL_ENGINEER,ICOLD_Bull_120;IEC_60545
HYD-061,intake,gate_design_head_m,Carga de diseño de la compuerta,float,m,-,0,300,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Mechanical drawings,Design head,HYD-C-023,HYD-DRW-003,true,MECHANICAL_ENGINEER,ICOLD_Bull_120
HYD-070,penstock,penstock_internal_diameter_m,Diametro interno de la tuberia forzada,float,m,-,0.05,12,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Mechanical drawings,D internal,HYD-C-011;HYD-C-013;HYD-C-014,HYD-DRW-006,true,MECHANICAL_ENGINEER,ASME_B31_1_2022;ASME_BPVC_VIII_1_2023
HYD-071,penstock,penstock_length_m,Longitud total de la tuberia forzada,float,m,-,1,10000,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Civil drawings,Length profile,HYD-C-011;HYD-C-013,HYD-DRW-006,true,LEAD_ENGINEER_CIVIL,ASME_B31_1_2022
HYD-072,penstock,penstock_material,Material del cuerpo de tuberia forzada,enum,-,STEEL_CARBON;STEEL_ALLOY;HDPE;FRP;RC,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Material specification,Material class,HYD-C-013;HYD-C-014,HYD-DRW-006,true,MATERIALS_ENGINEER,ASME_B31_1_2022;ASME_BPVC_VIII_1_2023
HYD-073,penstock,penstock_steel_yield_strength_MPa,Limite de fluencia del acero de la tuberia,float,MPa,-,150,500,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,"penstock_material in [STEEL_CARBON,STEEL_ALLOY]",,ASTM test,Sy,HYD-C-013;HYD-C-014,HYD-DRW-006,true,MATERIALS_ENGINEER,ASME_B31_1_2022;ASME_BPVC_VIII_1_2023
HYD-074,penstock,penstock_steel_tensile_strength_MPa,Resistencia a la traccion del acero,float,MPa,-,300,700,1,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,"penstock_material in [STEEL_CARBON,STEEL_ALLOY]",,ASTM test,St,HYD-C-013,HYD-DRW-006,true,MATERIALS_ENGINEER,ASME_B31_1_2022
HYD-075,penstock,penstock_design_pressure_MPa,Presion interna de diseño de la tuberia forzada (incluye golpe de ariete),float,MPa,-,0.05,30,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Stress calculation memo,P design = P static + P surge,HYD-C-013;HYD-C-014;HYD-C-015,HYD-DRW-006,true,LEAD_ENGINEER_MECHANICAL,ASME_B31_1_2022
HYD-076,penstock,penstock_test_pressure_MPa,Presion de prueba hidrostatica en fabrica,float,MPa,-,0.05,40,0.001,TECHNOLOGY_MANDATORY,DETAILED_ENGINEERING,true,,ASME test,Ptest=1.25*Pdesign,HYD-C-013,HYD-DRW-006,true,MECHANICAL_ENGINEER,ASME_B31_1_2022;ASME_BPVC_VIII_1_2023
HYD-077,penstock,penstock_wall_thickness_mm,Espesor de pared de la tuberia forzada,float,mm,-,2,80,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Stress calculation memo,t wall,HYD-C-013;HYD-C-014,HYD-DRW-006,true,LEAD_ENGINEER_MECHANICAL,ASME_B31_1_2022;ASME_BPVC_VIII_1_2023
HYD-078,penstock,penstock_route_wkt,Ruta tridimensional de la tuberia forzada (WKT LINESTRING Z),string,-,WKT LINESTRING Z,,,,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Civil alignment drawings,Polyline Z,HYD-C-026,HYD-DRW-006,true,LEAD_ENGINEER_CIVIL,ISO_19111;ISO_14685
HYD-079,penstock,penstock_corrosion_allowance_mm,Margen de corrosion para el acero,float,mm,-,0,5,0.01,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,"penstock_material in [STEEL_CARBON,STEEL_ALLOY]",,Corrosion specification,CA,HYD-C-013,HYD-DRW-006,true,MATERIALS_ENGINEER,ASME_B31_1_2022
HYD-080,penstock,penstock_joint_efficiency_factor,Factor de eficiencia de soldadura longitudinal,float,-,"[0.7,1.0]",0.7,1.0,0.01,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,"penstock_material in [STEEL_CARBON,STEEL_ALLOY]",,Weld spec,E joint,HYD-C-013,HYD-DRW-006,true,MATERIALS_ENGINEER,ASME_BPVC_VIII_1_2023
HYD-081,surge,surge_tank_type,Tipo de tanque o chimenea de equilibrio,enum,-,SIMPLE;DIFFERENTIAL;ONE_CHAMBER;TWO_CHAMBER;SURGE_SHAFT;NONE,,,,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,penstock_length_m>500,PROHIBITED_TO_ASSUME,Civil drawings,Surge protection,HYD-C-015;HYD-C-016,HYD-DRW-006,true,LEAD_ENGINEER_HYDRO,ASME_B31_1_2022;ICOLD_Bull_120
HYD-082,surge,surge_tank_diameter_m,Diametro del tanque o chimenea de equilibrio,float,m,-,0.5,30,0.001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,surge_tank_type!=NONE,PROHIBITED_TO_ASSUME,Civil drawings,Surge tank diameter,HYD-C-015,HYD-DRW-006,true,LEAD_ENGINEER_HYDRO,ASME_B31_1_2022
HYD-083,surge,surge_tank_height_m,Altura total del tanque de equilibrio,float,m,-,1,200,0.01,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,surge_tank_type!=NONE,PROHIBITED_TO_ASSUME,Civil drawings,Surge tank height,HYD-C-015,HYD-DRW-006,true,LEAD_ENGINEER_HYDRO,ASME_B31_1_2022
HYD-084,surge,waterhammer_wave_speed_m_s,Velocidad de onda (celeridad) en la tuberia forzada,float,m/s,-,200,1500,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Surge calc,a = sqrt(K/rho)/(sqrt(1+D/t*E/K)),HYD-C-015;HYD-C-016,HYD-DRW-006,true,LEAD_ENGINEER_HYDRO,ASME_B31_1_2022;IAPWS_IF97
HYD-085,surge,wicket_gate_closure_time_s,Tiempo de cierre de los alabes guias (deflector wicket gates),float,s,-,1,60,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Governor specification,Tc closure,HYD-C-015;HYD-C-016;HYD-C-024,HYD-DRW-009;HYD-DRW-015,true,MECHANICAL_ENGINEER,IEC_60308;IEC_61366
HYD-086,surge,allievi_constant_p,Constante Allievi p=2*L*V0/(a*Tc),float,-,-,0,100,0.001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,penstock_length_m>100,,Allievi,p dimensionless,HYD-C-015,HYD-DRW-006,true,LEAD_ENGINEER_HYDRO,ASME_B31_1_2022
HYD-090,powerhouse,powerhouse_length_m,Longitud total de la casa de maquinas,float,m,-,5,500,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Civil drawings,Powerhouse length,HYD-C-026,HYD-DRW-007;HYD-DRW-008,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120;RNE_DS_011_2006
HYD-091,powerhouse,powerhouse_width_m,Ancho total de la casa de maquinas,float,m,-,3,80,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Civil drawings,Powerhouse width,HYD-C-026,HYD-DRW-007;HYD-DRW-008,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120;RNE_DS_011_2006
HYD-092,powerhouse,powerhouse_height_m,Altura total de la casa de maquinas,float,m,-,3,80,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Civil drawings,Powerhouse height,HYD-C-026,HYD-DRW-008,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120;RNE_DS_011_2006
HYD-093,powerhouse,bridge_crane_capacity_ton,Capacidad del puente-grua principal,float,ton,-,1,500,0.1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Mechanical drawings,Crane capacity,HYD-C-026,HYD-DRW-007;HYD-DRW-008,true,MECHANICAL_ENGINEER,ISO_1940_1;ICOLD_Bull_120
HYD-094,powerhouse,bridge_crane_span_m,Luz del puente-grua principal,float,m,-,2,40,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Mechanical drawings,Crane span,HYD-C-026,HYD-DRW-007,true,MECHANICAL_ENGINEER,ISO_1940_1
HYD-095,powerhouse,powerhouse_floor_elev_m,Cota de piso de la sala de turbinas,float,m,-,0,5000,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Civil drawings,Machine floor,HYD-C-022;HYD-C-026,HYD-DRW-008,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120;RNE_DS_011_2006
HYD-096,powerhouse,machine_floor_elev_m,Cota de piso de montaje (erection floor),float,m,-,0,5000,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Civil drawings,Erection floor,HYD-C-026,HYD-DRW-007;HYD-DRW-008,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120
HYD-097,powerhouse,tailrace_elev_m,Cota de fondo del canal de restitucion,float,m,-,0,5000,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Civil drawings,Tailrace invert,HYD-C-022;HYD-C-026,HYD-DRW-008;HYD-DRW-012,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120;IEC_60193
HYD-098,powerhouse,turbine_pit_elev_m,Cota de fondo del foso de la turbina,float,m,-,0,5000,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Civil drawings,Pit invert,HYD-C-022;HYD-C-026,HYD-DRW-008;HYD-DRW-009,true,LEAD_ENGINEER_CIVIL,ICOLD_Bull_120;IEC_60193
HYD-099,powerhouse,powerhouse_embed_depth_m,Profundidad de embebe del cimiento de la casa de maquinas,float,m,-,0.5,30,0.01,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Civil drawings,Foundation depth,HYD-C-022;HYD-C-026,HYD-DRW-008,true,GEOTECHNICAL_ENGINEER,ISO_14685;RNE_DS_011_2006
HYD-100,powerhouse,powerhouse_ventilation_rate_m3s,Caudal de ventilacion mecanica de la casa de maquinas,float,m3/s,-,0,200,0.001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Ventilation calc,ACH,HYD-C-026,HYD-DRW-007,true,MECHANICAL_ENGINEER,ICOLD_Bull_120;IEC_60545
HYD-110,turbine,turbine_type,Tipo de turbina hidraulica,enum,-,PELTON;FRANCIS;KAPLAN;TURGO;PROPELLER;CROSSFLOW,,,,PROJECT_MANDATORY,FEASIBILITY,true,PROHIBITED_TO_ASSUME,Mechanical selection,By head and flow,HYD-C-017;HYD-C-018;HYD-C-019,HYD-DRW-002;HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IEC_61366;ICOLD_Bull_120
HYD-111,turbine,turbine_rated_head_m,Salto neto de referencia de la turbina,float,m,-,0.5,2000,0.01,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Turbine data sheet,Hr,HYD-C-018;HYD-C-019,HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IEC_60041
HYD-112,turbine,turbine_rated_flow_m3s,Caudal de referencia de la turbina,float,m3/s,-,0.01,1000,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Turbine data sheet,Qr,HYD-C-018;HYD-C-019,HYD-DRW-009,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IEC_60041
HYD-113,turbine,turbine_rated_power_kW,Potencia mecanica nominal al freno,float,kW,-,1,1000000,1,PROJECT_MANDATORY,BASIC_ENGINEERING,true,,Turbine data sheet,Pmech=rho*g*Q*H*eta,HYD-C-018;HYD-C-019,HYD-DRW-009;HYD-DRW-010,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IEC_60041
HYD-114,turbine,turbine_synchronous_speed_rpm,Velocidad sincronica nominal de la turbina,float,rpm,-,50,1500,0.001,PROJECT_MANDATORY,BASIC_ENGINEERING,true,PROHIBITED_TO_ASSUME,Turbine data sheet,n sync,HYD-C-018;HYD-C-019,HYD-DRW-009;HYD-DRW-010,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;ISO_1940_1
HYD-115,turbine,turbine_runaway_speed_rpm,Velocidad de embalamiento de la turbina,float,rpm,-,50,2500,0.001,TECHNOLOGY_MANDATORY,BASIC_ENGINEERING,true,,Turbine data sheet,nrunaway,HYD-C-018,HYD-DRW-009;HYD-DRW-010,true,LEAD_ENGINEER_MECHANICAL,IEC_60193;IEC_61366
